Date_from;Date_to;KROPPAN BRU;MOHOLTLIA;SELSBAKK;MOHOLT RAMPE 2;Jonsvannsveien vest for Steinanvegen
27.01.2019 13:00;27.01.2019 14:00;1953;983;399;146;675
27.01.2019 14:00;27.01.2019 15:00;2474;1237;433;125;741
27.01.2019 15:00;27.01.2019 16:00;2651;1318;499;158;721
27.01.2019 16:00;27.01.2019 17:00;2692;1311;418;153;649
27.01.2019 17:00;27.01.2019 18:00;2471;1240;405;170;546
27.01.2019 18:00;27.01.2019 19:00;1782;870;299;106;370
27.01.2019 19:00;27.01.2019 20:00;1999;999;326;100;466
27.01.2019 20:00;27.01.2019 21:00;1647;795;280;99;378
27.01.2019 21:00;27.01.2019 22:00;1225;553;210;75;274
27.01.2019 22:00;27.01.2019 23:00;848;396;129;48;186
27.01.2019 23:00;28.01.2019 00:00;432;167;71;25;62
28.01.2019 00:00;28.01.2019 01:00;190;76;40;12;29
28.01.2019 01:00;28.01.2019 02:00;93;35;10;4;14
28.01.2019 02:00;28.01.2019 03:00;67;17;8;1;8
28.01.2019 03:00;28.01.2019 04:00;80;38;14;3;10
28.01.2019 04:00;28.01.2019 05:00;191;125;30;1;23
28.01.2019 05:00;28.01.2019 06:00;589;348;79;12;55
28.01.2019 06:00;28.01.2019 07:00;2837;1388;447;63;376
28.01.2019 07:00;28.01.2019 08:00;4606;2688;711;232;950
28.01.2019 08:00;28.01.2019 09:00;3651;2076;522;210;818
28.01.2019 09:00;28.01.2019 10:00;2285;1093;392;132;454
28.01.2019 10:00;28.01.2019 11:00;2266;1151;351;117;466
28.01.2019 11:00;28.01.2019 12:00;2481;1186;385;124;489
28.01.2019 12:00;28.01.2019 13:00;2528;1085;352;130;545
28.01.2019 13:00;28.01.2019 14:00;2686;1183;397;156;518
28.01.2019 14:00;28.01.2019 15:00;3178;1393;596;157;658
28.01.2019 15:00;28.01.2019 16:00;4985;3086;820;290;1116
28.01.2019 16:00;28.01.2019 17:00;4172;2302;663;270;990
28.01.2019 17:00;28.01.2019 18:00;2513;1216;474;176;633
28.01.2019 18:00;28.01.2019 19:00;2325;1119;394;152;625
28.01.2019 19:00;28.01.2019 20:00;2103;979;431;151;565
28.01.2019 20:00;28.01.2019 21:00;1628;767;283;124;495
28.01.2019 21:00;28.01.2019 22:00;1342;635;267;84;334
28.01.2019 22:00;28.01.2019 23:00;872;431;180;46;234
28.01.2019 23:00;29.01.2019 00:00;480;164;79;27;84
29.01.2019 00:00;29.01.2019 01:00;133;48;23;3;26
29.01.2019 01:00;29.01.2019 02:00;75;25;14;4;20
29.01.2019 02:00;29.01.2019 03:00;61;20;10;2;8
29.01.2019 03:00;29.01.2019 04:00;58;23;18;1;6
29.01.2019 04:00;29.01.2019 05:00;176;113;20;3;31
29.01.2019 05:00;29.01.2019 06:00;532;333;72;13;60
29.01.2019 06:00;29.01.2019 07:00;2692;1345;461;61;367
29.01.2019 07:00;29.01.2019 08:00;4544;2505;723;201;873
29.01.2019 08:00;29.01.2019 09:00;3514;1882;565;180;726
29.01.2019 09:00;29.01.2019 10:00;2278;1137;352;135;457
29.01.2019 10:00;29.01.2019 11:00;2122;1088;361;130;477
29.01.2019 11:00;29.01.2019 12:00;2471;1145;392;148;521
29.01.2019 12:00;29.01.2019 13:00;2486;1152;381;148;519
29.01.2019 13:00;29.01.2019 14:00;2633;1223;450;162;601
29.01.2019 14:00;29.01.2019 15:00;3177;1405;565;171;680
29.01.2019 15:00;29.01.2019 16:00;4966;2802;849;287;1123
29.01.2019 16:00;29.01.2019 17:00;4223;2227;640;284;1005
29.01.2019 17:00;29.01.2019 18:00;2733;1310;515;153;618
29.01.2019 18:00;29.01.2019 19:00;2473;1187;451;159;680
29.01.2019 19:00;29.01.2019 20:00;2157;1073;370;149;571
29.01.2019 20:00;29.01.2019 21:00;1823;895;359;106;437
29.01.2019 21:00;29.01.2019 22:00;1406;621;268;87;338
29.01.2019 22:00;29.01.2019 23:00;968;465;195;54;245
29.01.2019 23:00;30.01.2019 00:00;498;183;88;22;104
30.01.2019 00:00;30.01.2019 01:00;164;75;28;8;43
30.01.2019 01:00;30.01.2019 02:00;76;32;18;3;16
30.01.2019 02:00;30.01.2019 03:00;55;22;12;0;12
30.01.2019 03:00;30.01.2019 04:00;69;23;21;1;9
30.01.2019 04:00;30.01.2019 05:00;162;100;20;2;19
30.01.2019 05:00;30.01.2019 06:00;519;306;69;11;51
30.01.2019 06:00;30.01.2019 07:00;2673;1309;460;71;365
30.01.2019 07:00;30.01.2019 08:00;4597;2530;667;239;913
30.01.2019 08:00;30.01.2019 09:00;3563;1872;498;178;720
30.01.2019 09:00;30.01.2019 10:00;2381;1172;359;136;484
30.01.2019 10:00;30.01.2019 11:00;2271;1102;373;126;474
30.01.2019 11:00;30.01.2019 12:00;2572;1171;406;129;507
30.01.2019 12:00;30.01.2019 13:00;2488;1164;398;146;534
30.01.2019 13:00;30.01.2019 14:00;2702;1213;429;137;615
30.01.2019 14:00;30.01.2019 15:00;3416;1415;550;170;692
30.01.2019 15:00;30.01.2019 16:00;5078;2521;815;290;1079
30.01.2019 16:00;30.01.2019 17:00;4292;2156;692;236;987
30.01.2019 17:00;30.01.2019 18:00;2877;1416;483;168;671
30.01.2019 18:00;30.01.2019 19:00;2403;1178;452;146;672
30.01.2019 19:00;30.01.2019 20:00;2108;1089;397;141;507
30.01.2019 20:00;30.01.2019 21:00;1838;784;299;116;435
30.01.2019 21:00;30.01.2019 22:00;1361;649;274;95;398
30.01.2019 22:00;30.01.2019 23:00;940;422;174;57;261
30.01.2019 23:00;31.01.2019 00:00;475;198;92;36;136
31.01.2019 00:00;31.01.2019 01:00;182;59;38;14;44
31.01.2019 01:00;31.01.2019 02:00;84;25;18;2;7
31.01.2019 02:00;31.01.2019 03:00;74;21;6;4;12
31.01.2019 03:00;31.01.2019 04:00;76;30;8;2;13
31.01.2019 04:00;31.01.2019 05:00;144;75;23;2;25
31.01.2019 05:00;31.01.2019 06:00;487;284;80;12;66
31.01.2019 06:00;31.01.2019 07:00;2656;1383;459;75;373
31.01.2019 07:00;31.01.2019 08:00;4581;2346;701;197;905
31.01.2019 08:00;31.01.2019 09:00;3456;1886;524;175;800
31.01.2019 09:00;31.01.2019 10:00;2349;1167;355;128;456
31.01.2019 10:00;31.01.2019 11:00;2315;1180;362;120;452
31.01.2019 11:00;31.01.2019 12:00;2469;1173;379;122;501
31.01.2019 12:00;31.01.2019 13:00;2563;1231;411;162;535
31.01.2019 13:00;31.01.2019 14:00;2785;1292;442;137;518
31.01.2019 14:00;31.01.2019 15:00;3482;1623;564;186;701
31.01.2019 15:00;31.01.2019 16:00;5231;3020;797;312;1138
31.01.2019 16:00;31.01.2019 17:00;4227;2156;630;258;993
31.01.2019 17:00;31.01.2019 18:00;2845;1363;533;173;656
31.01.2019 18:00;31.01.2019 19:00;2404;1175;472;161;626
31.01.2019 19:00;31.01.2019 20:00;2245;1042;392;169;591
31.01.2019 20:00;31.01.2019 21:00;1791;865;343;129;534
31.01.2019 21:00;31.01.2019 22:00;1409;709;281;76;348
31.01.2019 22:00;31.01.2019 23:00;1123;522;199;52;271
31.01.2019 23:00;01.02.2019 00:00;502;174;123;35;139
01.02.2019 00:00;01.02.2019 01:00;179;74;30;10;39
01.02.2019 01:00;01.02.2019 02:00;71;29;24;6;15
01.02.2019 02:00;01.02.2019 03:00;84;19;17;2;9
01.02.2019 03:00;01.02.2019 04:00;79;34;16;1;20
01.02.2019 04:00;01.02.2019 05:00;152;82;29;3;27
01.02.2019 05:00;01.02.2019 06:00;518;318;77;12;52
01.02.2019 06:00;01.02.2019 07:00;2582;1265;437;54;370
01.02.2019 07:00;01.02.2019 08:00;4488;2313;680;197;883
01.02.2019 08:00;01.02.2019 09:00;3249;1774;487;167;699
01.02.2019 09:00;01.02.2019 10:00;2344;1107;351;126;463
01.02.2019 10:00;01.02.2019 11:00;2456;1187;363;117;477
01.02.2019 11:00;01.02.2019 12:00;2669;1304;464;154;575
01.02.2019 12:00;01.02.2019 13:00;2745;1284;469;175;586
01.02.2019 13:00;01.02.2019 14:00;3104;1483;498;152;640
01.02.2019 14:00;01.02.2019 15:00;3959;1846;718;207;780
01.02.2019 15:00;01.02.2019 16:00;5033;2964;845;358;1168
01.02.2019 16:00;01.02.2019 17:00;4287;2333;623;293;985
01.02.2019 17:00;01.02.2019 18:00;2822;1271;550;185;658
01.02.2019 18:00;01.02.2019 19:00;2238;1012;420;148;497
01.02.2019 19:00;01.02.2019 20:00;1733;756;338;113;410
01.02.2019 20:00;01.02.2019 21:00;1343;550;235;67;272
01.02.2019 21:00;01.02.2019 22:00;1094;472;206;63;206
01.02.2019 22:00;01.02.2019 23:00;916;354;181;51;201
01.02.2019 23:00;02.02.2019 00:00;678;236;122;39;170
02.02.2019 00:00;02.02.2019 01:00;427;154;64;23;92
02.02.2019 01:00;02.02.2019 02:00;337;127;53;18;84
02.02.2019 02:00;02.02.2019 03:00;270;64;59;15;51
02.02.2019 03:00;02.02.2019 04:00;208;67;37;4;37
02.02.2019 04:00;02.02.2019 05:00;149;72;18;3;26
02.02.2019 05:00;02.02.2019 06:00;161;86;22;5;25
02.02.2019 06:00;02.02.2019 07:00;227;104;41;9;38
02.02.2019 07:00;02.02.2019 08:00;505;338;102;22;78
02.02.2019 08:00;02.02.2019 09:00;681;441;146;17;138
02.02.2019 09:00;02.02.2019 10:00;1179;581;200;44;230
02.02.2019 10:00;02.02.2019 11:00;1858;906;272;76;418
02.02.2019 11:00;02.02.2019 12:00;2309;1259;399;120;581
02.02.2019 12:00;02.02.2019 13:00;2630;1379;414;147;681
02.02.2019 13:00;02.02.2019 14:00;2730;1355;443;186;659
02.02.2019 14:00;02.02.2019 15:00;2875;1443;465;172;727
02.02.2019 15:00;02.02.2019 16:00;2854;1310;475;207;680
02.02.2019 16:00;02.02.2019 17:00;2753;1205;481;216;595
02.02.2019 17:00;02.02.2019 18:00;2515;1086;453;185;589
02.02.2019 18:00;02.02.2019 19:00;1999;911;369;127;501
02.02.2019 19:00;02.02.2019 20:00;1439;652;279;88;326
02.02.2019 20:00;02.02.2019 21:00;1116;452;205;56;231
02.02.2019 21:00;02.02.2019 22:00;950;393;185;34;185
02.02.2019 22:00;02.02.2019 23:00;746;301;122;42;163
02.02.2019 23:00;03.02.2019 00:00;654;206;119;41;141
03.02.2019 00:00;03.02.2019 01:00;538;181;99;39;138
03.02.2019 01:00;03.02.2019 02:00;447;117;88;23;108
03.02.2019 02:00;03.02.2019 03:00;402;83;75;21;82
03.02.2019 03:00;03.02.2019 04:00;296;77;51;14;48
03.02.2019 04:00;03.02.2019 05:00;185;70;17;5;31
03.02.2019 05:00;03.02.2019 06:00;122;53;18;2;15
03.02.2019 06:00;03.02.2019 07:00;169;55;41;9;31
03.02.2019 07:00;03.02.2019 08:00;370;171;71;10;76
03.02.2019 08:00;03.02.2019 09:00;506;233;100;8;94
03.02.2019 09:00;03.02.2019 10:00;734;365;134;25;149
03.02.2019 10:00;03.02.2019 11:00;1164;475;189;54;284
03.02.2019 11:00;03.02.2019 12:00;1449;622;256;63;447
03.02.2019 12:00;03.02.2019 13:00;1901;817;328;88;570
03.02.2019 13:00;03.02.2019 14:00;2054;937;365;111;660
03.02.2019 14:00;03.02.2019 15:00;2593;1199;397;140;724
03.02.2019 15:00;03.02.2019 16:00;2786;1264;485;153;716
03.02.2019 16:00;03.02.2019 17:00;2663;1348;452;146;680
03.02.2019 17:00;03.02.2019 18:00;2622;1184;435;152;617
03.02.2019 18:00;03.02.2019 19:00;2352;1110;356;135;521
03.02.2019 19:00;03.02.2019 20:00;1994;960;359;118;479
03.02.2019 20:00;03.02.2019 21:00;1723;744;302;97;397
03.02.2019 21:00;03.02.2019 22:00;1121;563;199;72;297
03.02.2019 22:00;03.02.2019 23:00;784;368;142;40;184
03.02.2019 23:00;04.02.2019 00:00;395;153;52;15;75
04.02.2019 00:00;04.02.2019 01:00;243;76;41;16;34
04.02.2019 01:00;04.02.2019 02:00;111;32;11;5;9
04.02.2019 02:00;04.02.2019 03:00;75;21;15;3;15
04.02.2019 03:00;04.02.2019 04:00;113;22;16;3;12
04.02.2019 04:00;04.02.2019 05:00;221;134;25;7;41
04.02.2019 05:00;04.02.2019 06:00;607;351;90;19;63
04.02.2019 06:00;04.02.2019 07:00;2811;1377;458;67;379
04.02.2019 07:00;04.02.2019 08:00;4665;2550;654;213;922
04.02.2019 08:00;04.02.2019 09:00;3652;2159;565;224;757
04.02.2019 09:00;04.02.2019 10:00;2323;1109;340;158;471
04.02.2019 10:00;04.02.2019 11:00;2254;1109;332;123;475
04.02.2019 11:00;04.02.2019 12:00;2404;1116;378;143;481
04.02.2019 12:00;04.02.2019 13:00;2515;1149;424;121;529
04.02.2019 13:00;04.02.2019 14:00;2487;1182;421;139;564
04.02.2019 14:00;04.02.2019 15:00;3273;1440;541;153;640
04.02.2019 15:00;04.02.2019 16:00;4998;2996;744;305;1053
04.02.2019 16:00;04.02.2019 17:00;4189;2352;583;251;953
04.02.2019 17:00;04.02.2019 18:00;2603;1265;471;170;650
04.02.2019 18:00;04.02.2019 19:00;2227;1175;404;149;636
04.02.2019 19:00;04.02.2019 20:00;1932;942;359;142;538
04.02.2019 20:00;04.02.2019 21:00;1580;729;295;113;449
04.02.2019 21:00;04.02.2019 22:00;1413;616;220;84;374
04.02.2019 22:00;04.02.2019 23:00;892;427;184;47;214
04.02.2019 23:00;05.02.2019 00:00;392;129;84;19;78
05.02.2019 00:00;05.02.2019 01:00;153;56;23;6;24
05.02.2019 01:00;05.02.2019 02:00;75;29;20;5;14
05.02.2019 02:00;05.02.2019 03:00;64;22;11;0;3
05.02.2019 03:00;05.02.2019 04:00;73;33;16;0;14
05.02.2019 04:00;05.02.2019 05:00;178;112;24;4;27
05.02.2019 05:00;05.02.2019 06:00;526;301;65;12;50
05.02.2019 06:00;05.02.2019 07:00;2753;1414;438;80;394
05.02.2019 07:00;05.02.2019 08:00;4596;2360;751;199;907
05.02.2019 08:00;05.02.2019 09:00;3529;1908;521;191;748
05.02.2019 09:00;05.02.2019 10:00;2378;1124;352;139;500
05.02.2019 10:00;05.02.2019 11:00;2311;1076;342;113;489
05.02.2019 11:00;05.02.2019 12:00;2374;1125;384;135;485
05.02.2019 12:00;05.02.2019 13:00;2387;1143;413;134;550
05.02.2019 13:00;05.02.2019 14:00;2637;1163;440;162;544
05.02.2019 14:00;05.02.2019 15:00;3232;1452;556;183;661
05.02.2019 15:00;05.02.2019 16:00;5023;2914;782;239;1113
05.02.2019 16:00;05.02.2019 17:00;4192;2137;614;259;1010
05.02.2019 17:00;05.02.2019 18:00;2652;1302;520;156;650
05.02.2019 18:00;05.02.2019 19:00;2452;1136;488;131;642
05.02.2019 19:00;05.02.2019 20:00;2160;1010;370;133;543
05.02.2019 20:00;05.02.2019 21:00;1765;828;310;100;437
05.02.2019 21:00;05.02.2019 22:00;1373;670;255;108;373
05.02.2019 22:00;05.02.2019 23:00;959;436;189;48;235
05.02.2019 23:00;06.02.2019 00:00;434;166;79;25;84
06.02.2019 00:00;06.02.2019 01:00;160;56;29;6;19
06.02.2019 01:00;06.02.2019 02:00;77;43;20;1;11
06.02.2019 02:00;06.02.2019 03:00;57;19;12;2;15
06.02.2019 03:00;06.02.2019 04:00;72;29;18;2;9
06.02.2019 04:00;06.02.2019 05:00;146;90;22;6;35
06.02.2019 05:00;06.02.2019 06:00;544;322;83;10;55
06.02.2019 06:00;06.02.2019 07:00;2756;1359;441;75;389
06.02.2019 07:00;06.02.2019 08:00;4622;2332;688;194;861
06.02.2019 08:00;06.02.2019 09:00;3404;1840;480;209;771
06.02.2019 09:00;06.02.2019 10:00;2225;1148;390;130;454
06.02.2019 10:00;06.02.2019 11:00;2229;1036;355;131;491
06.02.2019 11:00;06.02.2019 12:00;2368;1181;354;127;540
06.02.2019 12:00;06.02.2019 13:00;2443;1162;390;131;527
06.02.2019 13:00;06.02.2019 14:00;2722;1216;446;138;527
06.02.2019 14:00;06.02.2019 15:00;3349;1485;544;139;731
06.02.2019 15:00;06.02.2019 16:00;5121;2583;817;251;1099
06.02.2019 16:00;06.02.2019 17:00;4112;2031;651;215;996
06.02.2019 17:00;06.02.2019 18:00;2764;1337;446;187;696
06.02.2019 18:00;06.02.2019 19:00;2345;1170;495;155;661
06.02.2019 19:00;06.02.2019 20:00;2113;988;432;141;565
06.02.2019 20:00;06.02.2019 21:00;1796;812;354;132;474
06.02.2019 21:00;06.02.2019 22:00;1467;667;234;78;348
06.02.2019 22:00;06.02.2019 23:00;956;424;155;55;243
06.02.2019 23:00;07.02.2019 00:00;527;221;98;36;105
07.02.2019 00:00;07.02.2019 01:00;154;63;42;9;32
07.02.2019 01:00;07.02.2019 02:00;83;38;24;1;12
07.02.2019 02:00;07.02.2019 03:00;65;30;13;5;14
07.02.2019 03:00;07.02.2019 04:00;85;27;14;0;8
07.02.2019 04:00;07.02.2019 05:00;170;94;27;3;25
07.02.2019 05:00;07.02.2019 06:00;556;318;79;5;44
07.02.2019 06:00;07.02.2019 07:00;2648;1338;444;80;353
07.02.2019 07:00;07.02.2019 08:00;4532;2349;725;202;944
07.02.2019 08:00;07.02.2019 09:00;3506;1900;514;206;774
07.02.2019 09:00;07.02.2019 10:00;2262;1106;346;114;452
07.02.2019 10:00;07.02.2019 11:00;2213;1091;332;102;425
07.02.2019 11:00;07.02.2019 12:00;2537;1178;380;142;525
07.02.2019 12:00;07.02.2019 13:00;2563;1223;446;146;512
07.02.2019 13:00;07.02.2019 14:00;2769;1204;399;147;515
07.02.2019 14:00;07.02.2019 15:00;3418;1560;562;178;727
07.02.2019 15:00;07.02.2019 16:00;5293;2582;789;271;1119
07.02.2019 16:00;07.02.2019 17:00;4284;2162;639;272;974
07.02.2019 17:00;07.02.2019 18:00;2880;1500;539;179;707
07.02.2019 18:00;07.02.2019 19:00;2532;1288;447;170;655
07.02.2019 19:00;07.02.2019 20:00;2237;1065;414;167;567
07.02.2019 20:00;07.02.2019 21:00;1844;792;330;110;470
07.02.2019 21:00;07.02.2019 22:00;1484;671;244;97;353
07.02.2019 22:00;07.02.2019 23:00;1057;474;214;46;228
07.02.2019 23:00;08.02.2019 00:00;550;190;92;17;104
08.02.2019 00:00;08.02.2019 01:00;196;94;40;14;47
08.02.2019 01:00;08.02.2019 02:00;116;41;21;3;34
08.02.2019 02:00;08.02.2019 03:00;78;19;9;2;18
08.02.2019 03:00;08.02.2019 04:00;84;26;9;3;13
08.02.2019 04:00;08.02.2019 05:00;159;77;34;2;18
08.02.2019 05:00;08.02.2019 06:00;562;318;87;7;58
08.02.2019 06:00;08.02.2019 07:00;2599;1315;423;89;351
08.02.2019 07:00;08.02.2019 08:00;4494;2276;628;185;885
08.02.2019 08:00;08.02.2019 09:00;3281;1751;511;178;765
08.02.2019 09:00;08.02.2019 10:00;2341;1131;377;115;428
08.02.2019 10:00;08.02.2019 11:00;2440;1157;412;129;474
08.02.2019 11:00;08.02.2019 12:00;2671;1274;441;150;534
08.02.2019 12:00;08.02.2019 13:00;2885;1359;468;168;566
08.02.2019 13:00;08.02.2019 14:00;3251;1541;498;177;632
08.02.2019 14:00;08.02.2019 15:00;4032;1811;708;222;796
08.02.2019 15:00;08.02.2019 16:00;5179;3059;814;390;1162
08.02.2019 16:00;08.02.2019 17:00;4079;2170;650;257;897
08.02.2019 17:00;08.02.2019 18:00;2799;1234;489;157;608
08.02.2019 18:00;08.02.2019 19:00;2169;1017;382;145;514
08.02.2019 19:00;08.02.2019 20:00;1758;790;306;137;393
08.02.2019 20:00;08.02.2019 21:00;1305;584;235;83;270
08.02.2019 21:00;08.02.2019 22:00;984;439;191;57;230
08.02.2019 22:00;08.02.2019 23:00;856;343;161;44;189
08.02.2019 23:00;09.02.2019 00:00;659;213;127;30;112
09.02.2019 00:00;09.02.2019 01:00;465;136;90;19;96
09.02.2019 01:00;09.02.2019 02:00;302;86;57;12;58
09.02.2019 02:00;09.02.2019 03:00;255;49;45;6;41
09.02.2019 03:00;09.02.2019 04:00;189;69;25;6;46
09.02.2019 04:00;09.02.2019 05:00;137;58;15;6;21
09.02.2019 05:00;09.02.2019 06:00;167;75;19;3;17
09.02.2019 06:00;09.02.2019 07:00;268;129;45;5;43
09.02.2019 07:00;09.02.2019 08:00;574;340;86;16;104
09.02.2019 08:00;09.02.2019 09:00;764;413;135;26;142
09.02.2019 09:00;09.02.2019 10:00;1280;667;222;39;284
09.02.2019 10:00;09.02.2019 11:00;1832;968;311;81;401
09.02.2019 11:00;09.02.2019 12:00;2328;1134;391;120;560
09.02.2019 12:00;09.02.2019 13:00;2474;1181;453;200;643
09.02.2019 13:00;09.02.2019 14:00;2638;1307;415;175;619
09.02.2019 14:00;09.02.2019 15:00;2594;1298;409;179;623
09.02.2019 15:00;09.02.2019 16:00;2762;1275;475;211;705
09.02.2019 16:00;09.02.2019 17:00;2413;1168;461;203;632
09.02.2019 17:00;09.02.2019 18:00;2333;992;409;188;561
09.02.2019 18:00;09.02.2019 19:00;1894;919;376;148;506
09.02.2019 19:00;09.02.2019 20:00;1499;666;263;91;349
09.02.2019 20:00;09.02.2019 21:00;1272;525;179;63;273
09.02.2019 21:00;09.02.2019 22:00;882;342;151;39;173
09.02.2019 22:00;09.02.2019 23:00;720;262;135;30;163
09.02.2019 23:00;10.02.2019 00:00;675;244;126;37;134
10.02.2019 00:00;10.02.2019 01:00;552;193;91;29;121
10.02.2019 01:00;10.02.2019 02:00;412;137;69;22;96
10.02.2019 02:00;10.02.2019 03:00;417;83;73;18;95
10.02.2019 03:00;10.02.2019 04:00;276;58;47;6;51
10.02.2019 04:00;10.02.2019 05:00;167;53;29;7;29
10.02.2019 05:00;10.02.2019 06:00;106;52;21;5;35
10.02.2019 06:00;10.02.2019 07:00;180;62;29;4;26
10.02.2019 07:00;10.02.2019 08:00;370;171;58;9;75
10.02.2019 08:00;10.02.2019 09:00;425;171;78;12;73
10.02.2019 09:00;10.02.2019 10:00;668;307;123;31;137
10.02.2019 10:00;10.02.2019 11:00;1072;466;200;46;299
10.02.2019 11:00;10.02.2019 12:00;1436;662;276;59;389
10.02.2019 12:00;10.02.2019 13:00;1860;761;368;105;495
10.02.2019 13:00;10.02.2019 14:00;2152;1024;407;103;619
10.02.2019 14:00;10.02.2019 15:00;2607;1256;443;119;656
10.02.2019 15:00;10.02.2019 16:00;2929;1393;474;160;741
10.02.2019 16:00;10.02.2019 17:00;2777;1376;485;172;736
10.02.2019 17:00;10.02.2019 18:00;2632;1306;467;152;605
10.02.2019 18:00;10.02.2019 19:00;2383;1184;412;120;575
10.02.2019 19:00;10.02.2019 20:00;2370;1247;396;142;508
10.02.2019 20:00;10.02.2019 21:00;1919;918;315;126;449
10.02.2019 21:00;10.02.2019 22:00;1237;544;193;81;305
10.02.2019 22:00;10.02.2019 23:00;797;386;169;56;188
10.02.2019 23:00;11.02.2019 00:00;424;160;76;20;75
11.02.2019 00:00;11.02.2019 01:00;185;81;32;12;31
11.02.2019 01:00;11.02.2019 02:00;98;41;27;4;13
11.02.2019 02:00;11.02.2019 03:00;71;25;9;1;13
11.02.2019 03:00;11.02.2019 04:00;81;21;15;3;13
11.02.2019 04:00;11.02.2019 05:00;190;113;29;2;23
11.02.2019 05:00;11.02.2019 06:00;598;366;82;13;52
11.02.2019 06:00;11.02.2019 07:00;2739;1360;435;64;362
11.02.2019 07:00;11.02.2019 08:00;4487;2625;675;225;853
11.02.2019 08:00;11.02.2019 09:00;3731;2133;542;216;701
11.02.2019 09:00;11.02.2019 10:00;2207;1142;417;135;423
11.02.2019 10:00;11.02.2019 11:00;2257;1105;390;134;498
11.02.2019 11:00;11.02.2019 12:00;2421;1068;370;149;473
11.02.2019 12:00;11.02.2019 13:00;2373;1129;382;140;499
11.02.2019 13:00;11.02.2019 14:00;2647;1192;419;153;532
11.02.2019 14:00;11.02.2019 15:00;3209;1459;603;148;636
11.02.2019 15:00;11.02.2019 16:00;4715;2454;737;96;994
11.02.2019 16:00;11.02.2019 17:00;3930;2055;633;164;896
11.02.2019 17:00;11.02.2019 18:00;2391;1226;448;168;685
11.02.2019 18:00;11.02.2019 19:00;2181;1075;399;158;594
11.02.2019 19:00;11.02.2019 20:00;1847;935;379;142;501
11.02.2019 20:00;11.02.2019 21:00;1696;764;294;131;421
11.02.2019 21:00;11.02.2019 22:00;1330;627;245;91;319
11.02.2019 22:00;11.02.2019 23:00;841;394;167;55;226
11.02.2019 23:00;12.02.2019 00:00;430;159;92;22;70
12.02.2019 00:00;12.02.2019 01:00;173;63;25;6;30
12.02.2019 01:00;12.02.2019 02:00;95;47;15;4;12
12.02.2019 02:00;12.02.2019 03:00;66;24;14;3;8
12.02.2019 03:00;12.02.2019 04:00;74;31;13;4;8
12.02.2019 04:00;12.02.2019 05:00;198;110;23;2;28
12.02.2019 05:00;12.02.2019 06:00;532;345;69;12;65
12.02.2019 06:00;12.02.2019 07:00;2695;1334;451;75;367
12.02.2019 07:00;12.02.2019 08:00;4521;2505;660;222;940
12.02.2019 08:00;12.02.2019 09:00;3598;2026;581;218;762
12.02.2019 09:00;12.02.2019 10:00;2305;1112;311;116;431
12.02.2019 10:00;12.02.2019 11:00;2266;1045;350;151;423
12.02.2019 11:00;12.02.2019 12:00;2409;1184;359;154;485
12.02.2019 12:00;12.02.2019 13:00;2449;1119;383;135;540
12.02.2019 13:00;12.02.2019 14:00;2628;1196;467;147;587
12.02.2019 14:00;12.02.2019 15:00;3305;1390;582;168;651
12.02.2019 15:00;12.02.2019 16:00;5003;2878;777;293;1149
12.02.2019 16:00;12.02.2019 17:00;4147;2494;620;309;1011
12.02.2019 17:00;12.02.2019 18:00;2702;1307;423;172;684
12.02.2019 18:00;12.02.2019 19:00;2332;1119;395;150;629
12.02.2019 19:00;12.02.2019 20:00;2008;1011;353;147;512
12.02.2019 20:00;12.02.2019 21:00;1860;916;346;123;458
12.02.2019 21:00;12.02.2019 22:00;1278;582;241;91;338
12.02.2019 22:00;12.02.2019 23:00;895;453;180;42;216
12.02.2019 23:00;13.02.2019 00:00;530;217;118;39;154
13.02.2019 00:00;13.02.2019 01:00;195;76;24;8;31
13.02.2019 01:00;13.02.2019 02:00;93;43;19;4;15
13.02.2019 02:00;13.02.2019 03:00;64;24;15;0;5
13.02.2019 03:00;13.02.2019 04:00;78;33;16;3;10
13.02.2019 04:00;13.02.2019 05:00;170;92;19;4;25
13.02.2019 05:00;13.02.2019 06:00;515;318;78;9;62
13.02.2019 06:00;13.02.2019 07:00;2703;1327;410;65;374
13.02.2019 07:00;13.02.2019 08:00;4558;2321;686;196;744
13.02.2019 08:00;13.02.2019 09:00;3466;1897;471;204;677
13.02.2019 09:00;13.02.2019 10:00;2264;1118;319;127;422
