date_from;date_to;month;AMS_kWh;Synthetic_3_6kW;Synthetic_7_2kW;Simultaneous_if_3_6kW
13.05.2019 23:00;14.05.2019 00:00;May;16,15;10,4;14,4;3
14.05.2019 00:00;14.05.2019 01:00;May;9,85;7,2;10,15;2
14.05.2019 01:00;14.05.2019 02:00;May;3,4;7,2;0,96;2
14.05.2019 02:00;14.05.2019 03:00;May;0,05;3,67;0;2
14.05.2019 03:00;14.05.2019 04:00;May;1,75;3,66;3,48;2
14.05.2019 04:00;14.05.2019 05:00;May;3,7;3,6;7,2;1
14.05.2019 05:00;14.05.2019 06:00;May;3,7;3,6;2,83;1
14.05.2019 06:00;14.05.2019 07:00;May;3,7;3,6;0;1
14.05.2019 07:00;14.05.2019 08:00;May;1;0,97;0;1
14.05.2019 08:00;14.05.2019 09:00;May;0,05;0;0;NA
14.05.2019 09:00;14.05.2019 10:00;May;0,05;0;0;NA
14.05.2019 10:00;14.05.2019 11:00;May;0;0;0;NA
14.05.2019 11:00;14.05.2019 12:00;May;0,05;0;0;NA
14.05.2019 12:00;14.05.2019 13:00;May;0,05;0;0;NA
14.05.2019 13:00;14.05.2019 14:00;May;0,05;0;0;NA
14.05.2019 14:00;14.05.2019 15:00;May;0,05;0;0;NA
14.05.2019 15:00;14.05.2019 16:00;May;1,15;1,26;2,52;2
14.05.2019 16:00;14.05.2019 17:00;May;7,1;7,04;7;3
14.05.2019 17:00;14.05.2019 18:00;May;4,45;4,34;7,2;2
14.05.2019 18:00;14.05.2019 19:00;May;3,7;3,6;1,23;1
14.05.2019 19:00;14.05.2019 20:00;May;1,75;1,71;0;1
14.05.2019 20:00;14.05.2019 21:00;May;0,05;0;0;NA
14.05.2019 21:00;14.05.2019 22:00;May;2,3;2,34;2,77;1
14.05.2019 22:00;14.05.2019 23:00;May;2,05;2,29;2,01;2
14.05.2019 23:00;15.05.2019 00:00;May;0,55;0,15;0;1
15.05.2019 00:00;15.05.2019 01:00;May;0,05;0;0;NA
15.05.2019 01:00;15.05.2019 02:00;May;0,05;0;0;NA
15.05.2019 02:00;15.05.2019 03:00;May;0;0;0;NA
15.05.2019 03:00;15.05.2019 04:00;May;0,05;0;0;NA
15.05.2019 04:00;15.05.2019 05:00;May;0,05;0;0;NA
15.05.2019 05:00;15.05.2019 06:00;May;0,05;0;0;NA
15.05.2019 06:00;15.05.2019 07:00;May;0,05;0;0;NA
15.05.2019 07:00;15.05.2019 08:00;May;0,15;0,12;0,24;1
15.05.2019 08:00;15.05.2019 09:00;May;1,05;1,02;0,9;1
15.05.2019 09:00;15.05.2019 10:00;May;0,05;NA;NA;NA
15.05.2019 10:00;15.05.2019 11:00;May;0,05;NA;NA;NA
15.05.2019 11:00;15.05.2019 12:00;May;0,45;0,42;0,84;1
15.05.2019 12:00;15.05.2019 13:00;May;3,65;3,6;7,2;1
15.05.2019 13:00;15.05.2019 14:00;May;3,65;3,6;1,81;1
15.05.2019 14:00;15.05.2019 15:00;May;2,5;2,53;0,6;2
15.05.2019 15:00;15.05.2019 16:00;May;6,5;6,36;11,58;2
15.05.2019 16:00;15.05.2019 17:00;May;6,75;6,67;8,89;4
15.05.2019 17:00;15.05.2019 18:00;May;6,1;6,02;3,87;3
15.05.2019 18:00;15.05.2019 19:00;May;8,5;8,34;9,48;3
15.05.2019 19:00;15.05.2019 20:00;May;10,35;10,27;10,72;4
15.05.2019 20:00;15.05.2019 21:00;May;9,1;9,34;7,2;3
15.05.2019 21:00;15.05.2019 22:00;May;10,25;8,16;15,73;3
15.05.2019 22:00;15.05.2019 23:00;May;13,95;10,8;8,93;3
15.05.2019 23:00;16.05.2019 00:00;May;16,9;10,43;12,48;4
16.05.2019 00:00;16.05.2019 01:00;May;10,95;8,05;9,18;3
16.05.2019 01:00;16.05.2019 02:00;May;5,5;7,2;5,14;2
16.05.2019 02:00;16.05.2019 03:00;May;0,05;7,2;0;2
16.05.2019 03:00;16.05.2019 04:00;May;0,05;4,08;0;2
16.05.2019 04:00;16.05.2019 05:00;May;0,05;0,58;0;1
16.05.2019 05:00;16.05.2019 06:00;May;0;0;0;NA
16.05.2019 06:00;16.05.2019 07:00;May;0,95;0;0;NA
16.05.2019 07:00;16.05.2019 08:00;May;0,05;0;0;NA
16.05.2019 08:00;16.05.2019 09:00;May;0,05;0;0;NA
16.05.2019 09:00;16.05.2019 10:00;May;0,05;0;0;NA
16.05.2019 10:00;16.05.2019 11:00;May;0;NA;NA;NA
16.05.2019 11:00;16.05.2019 12:00;May;0,05;NA;NA;NA
16.05.2019 12:00;16.05.2019 13:00;May;0,05;NA;NA;NA
16.05.2019 13:00;16.05.2019 14:00;May;0,05;NA;NA;NA
16.05.2019 14:00;16.05.2019 15:00;May;0,05;NA;NA;NA
16.05.2019 15:00;16.05.2019 16:00;May;2,65;2,7;4,49;1
16.05.2019 16:00;16.05.2019 17:00;May;1,85;1,79;0;1
16.05.2019 17:00;16.05.2019 18:00;May;0,1;0;0;NA
16.05.2019 18:00;16.05.2019 19:00;May;0,05;NA;NA;NA
16.05.2019 19:00;16.05.2019 20:00;May;6,85;3,66;7,32;2
16.05.2019 20:00;16.05.2019 21:00;May;13,95;10,73;18,29;4
16.05.2019 21:00;16.05.2019 22:00;May;15,9;12,6;23,39;4
16.05.2019 22:00;16.05.2019 23:00;May;22,2;17,22;25,51;5
16.05.2019 23:00;17.05.2019 00:00;May;20,2;15,83;15,33;5
17.05.2019 00:00;17.05.2019 01:00;May;12,9;13,69;7,2;4
17.05.2019 01:00;17.05.2019 02:00;May;5,1;9,52;0,56;3
17.05.2019 02:00;17.05.2019 03:00;May;0,15;7,2;0;2
17.05.2019 03:00;17.05.2019 04:00;May;0,05;6,98;0;2
17.05.2019 04:00;17.05.2019 05:00;May;0,05;0,17;0;1
17.05.2019 05:00;17.05.2019 06:00;May;0,05;0;0;NA
17.05.2019 06:00;17.05.2019 07:00;May;0,85;0;0;NA
17.05.2019 07:00;17.05.2019 08:00;May;0,05;0;0;NA
17.05.2019 08:00;17.05.2019 09:00;May;0,05;0;0;NA
17.05.2019 09:00;17.05.2019 10:00;May;0,05;0;0;NA
17.05.2019 10:00;17.05.2019 11:00;May;0,25;0;0;NA
17.05.2019 11:00;17.05.2019 12:00;May;0,25;3,6;7,2;1
17.05.2019 12:00;17.05.2019 13:00;May;0,3;3,6;4,14;1
17.05.2019 13:00;17.05.2019 14:00;May;0,05;3,6;0;1
17.05.2019 14:00;17.05.2019 15:00;May;0,05;0,54;0;1
17.05.2019 15:00;17.05.2019 16:00;May;0,25;0;0;NA
17.05.2019 16:00;17.05.2019 17:00;May;0,25;0;0;NA
17.05.2019 17:00;17.05.2019 18:00;May;0,05;0;0;NA
17.05.2019 18:00;17.05.2019 19:00;May;0,05;0;0;NA
17.05.2019 19:00;17.05.2019 20:00;May;0,05;0;0;NA
17.05.2019 20:00;17.05.2019 21:00;May;0,05;0;0;NA
17.05.2019 21:00;17.05.2019 22:00;May;0,05;0;0;NA
17.05.2019 22:00;17.05.2019 23:00;May;4,35;0;0;NA
17.05.2019 23:00;18.05.2019 00:00;May;5,6;0;0;NA
18.05.2019 00:00;18.05.2019 01:00;May;0,6;0;0;NA
18.05.2019 01:00;18.05.2019 02:00;May;0,05;0;0;NA
18.05.2019 02:00;18.05.2019 03:00;May;0,05;0;0;NA
18.05.2019 03:00;18.05.2019 04:00;May;0;0;0;NA
18.05.2019 04:00;18.05.2019 05:00;May;0,05;0;0;NA
18.05.2019 05:00;18.05.2019 06:00;May;0,05;0;0;NA
18.05.2019 06:00;18.05.2019 07:00;May;0,05;0;0;NA
18.05.2019 07:00;18.05.2019 08:00;May;0,05;0;0;NA
18.05.2019 08:00;18.05.2019 09:00;May;0,05;0;0;NA
18.05.2019 09:00;18.05.2019 10:00;May;0,05;0;0;NA
18.05.2019 10:00;18.05.2019 11:00;May;0;0;0;NA
18.05.2019 11:00;18.05.2019 12:00;May;0,1;0;0;NA
18.05.2019 12:00;18.05.2019 13:00;May;1,35;1,38;2,76;1
18.05.2019 13:00;18.05.2019 14:00;May;3,65;3,6;6,77;1
18.05.2019 14:00;18.05.2019 15:00;May;3,6;3,6;0;1
18.05.2019 15:00;18.05.2019 16:00;May;1,1;0,95;0;1
18.05.2019 16:00;18.05.2019 17:00;May;1,9;1,92;3,84;1
18.05.2019 17:00;18.05.2019 18:00;May;3,7;3,6;7,2;1
18.05.2019 18:00;18.05.2019 19:00;May;9,2;6,42;7,04;2
18.05.2019 19:00;18.05.2019 20:00;May;10,3;6,92;7,2;2
18.05.2019 20:00;18.05.2019 21:00;May;6,8;3,6;7,2;1
18.05.2019 21:00;18.05.2019 22:00;May;6,55;3,6;7,2;1
18.05.2019 22:00;18.05.2019 23:00;May;1,75;3,6;1,15;1
18.05.2019 23:00;19.05.2019 00:00;May;0,3;3,6;0;1
19.05.2019 00:00;19.05.2019 01:00;May;0;3,6;0;1
19.05.2019 01:00;19.05.2019 02:00;May;0,05;3,6;0;1
19.05.2019 02:00;19.05.2019 03:00;May;0,05;0,37;0;1
19.05.2019 03:00;19.05.2019 04:00;May;0,05;0;0;NA
19.05.2019 04:00;19.05.2019 05:00;May;0,05;0;0;NA
19.05.2019 05:00;19.05.2019 06:00;May;0,05;0;0;NA
19.05.2019 06:00;19.05.2019 07:00;May;0,05;0;0;NA
19.05.2019 07:00;19.05.2019 08:00;May;0;0;0;NA
19.05.2019 08:00;19.05.2019 09:00;May;0,05;0;0;NA
19.05.2019 09:00;19.05.2019 10:00;May;0,05;0;0;NA
19.05.2019 10:00;19.05.2019 11:00;May;0,05;0;0;NA
19.05.2019 11:00;19.05.2019 12:00;May;0,05;0;0;NA
19.05.2019 12:00;19.05.2019 13:00;May;0,05;0;0;NA
19.05.2019 13:00;19.05.2019 14:00;May;0;0;0;NA
19.05.2019 14:00;19.05.2019 15:00;May;2,75;2,76;5,3;1
19.05.2019 15:00;19.05.2019 16:00;May;2,45;2,54;0;1
19.05.2019 16:00;19.05.2019 17:00;May;0,25;0;0;NA
19.05.2019 17:00;19.05.2019 18:00;May;1,95;2,11;2,11;1
19.05.2019 18:00;19.05.2019 19:00;May;0,25;0;0;NA
19.05.2019 19:00;19.05.2019 20:00;May;0,05;0;0;NA
19.05.2019 20:00;19.05.2019 21:00;May;0,05;0;0;NA
19.05.2019 21:00;19.05.2019 22:00;May;0;0;0;NA
19.05.2019 22:00;19.05.2019 23:00;May;3,6;3,54;7,08;1
19.05.2019 23:00;20.05.2019 00:00;May;3,7;3,6;7,2;1
20.05.2019 00:00;20.05.2019 01:00;May;3,7;3,6;2,72;1
20.05.2019 01:00;20.05.2019 02:00;May;3,65;3,6;0;1
20.05.2019 02:00;20.05.2019 03:00;May;2,55;2,66;0;1
20.05.2019 03:00;20.05.2019 04:00;May;0,2;0;0;NA
20.05.2019 04:00;20.05.2019 05:00;May;0,05;0;0;NA
20.05.2019 05:00;20.05.2019 06:00;May;0,25;0;0;NA
20.05.2019 06:00;20.05.2019 07:00;May;0,25;0;0;NA
20.05.2019 07:00;20.05.2019 08:00;May;0,3;0;0;NA
20.05.2019 08:00;20.05.2019 09:00;May;0,25;0;0;NA
20.05.2019 09:00;20.05.2019 10:00;May;0,05;0;0;NA
20.05.2019 10:00;20.05.2019 11:00;May;0,05;0;0;NA
20.05.2019 11:00;20.05.2019 12:00;May;0,05;0;0;NA
20.05.2019 12:00;20.05.2019 13:00;May;0,05;0;0;NA
20.05.2019 13:00;20.05.2019 14:00;May;0;0;0;NA
20.05.2019 14:00;20.05.2019 15:00;May;0,05;0;0;NA
20.05.2019 15:00;20.05.2019 16:00;May;0,05;0;0;NA
20.05.2019 16:00;20.05.2019 17:00;May;0,05;0;0;NA
20.05.2019 17:00;20.05.2019 18:00;May;0,05;NA;NA;NA
20.05.2019 18:00;20.05.2019 19:00;May;0,05;NA;NA;NA
20.05.2019 19:00;20.05.2019 20:00;May;0,05;NA;NA;NA
20.05.2019 20:00;20.05.2019 21:00;May;2,6;2,64;5,28;1
20.05.2019 21:00;20.05.2019 22:00;May;3,65;3,72;5,86;2
20.05.2019 22:00;20.05.2019 23:00;May;7,25;7,2;7,2;2
20.05.2019 23:00;21.05.2019 00:00;May;4,7;4,66;1,5;2
21.05.2019 00:00;21.05.2019 01:00;May;1,8;1,62;0;1
21.05.2019 01:00;21.05.2019 02:00;May;0,15;0;0;NA
21.05.2019 02:00;21.05.2019 03:00;May;0,05;0;0;NA
21.05.2019 03:00;21.05.2019 04:00;May;0;0;0;NA
21.05.2019 04:00;21.05.2019 05:00;May;0,05;0;0;NA
21.05.2019 05:00;21.05.2019 06:00;May;0,05;0;0;NA
21.05.2019 06:00;21.05.2019 07:00;May;0,05;0;0;NA
21.05.2019 07:00;21.05.2019 08:00;May;0,05;0;0;NA
21.05.2019 08:00;21.05.2019 09:00;May;0,05;0;0;NA
21.05.2019 09:00;21.05.2019 10:00;May;0;0;0;NA
21.05.2019 10:00;21.05.2019 11:00;May;2,55;2,52;5,04;1
21.05.2019 11:00;21.05.2019 12:00;May;3,65;3,6;2,17;1
21.05.2019 12:00;21.05.2019 13:00;May;1,15;1,09;0;1
21.05.2019 13:00;21.05.2019 14:00;May;0,05;NA;NA;NA
21.05.2019 14:00;21.05.2019 15:00;May;2,25;2,22;4,44;1
21.05.2019 15:00;21.05.2019 16:00;May;3,7;3,6;7,2;1
21.05.2019 16:00;21.05.2019 17:00;May;3,7;3,6;3,21;1
21.05.2019 17:00;21.05.2019 18:00;May;3,65;3,6;0;1
21.05.2019 18:00;21.05.2019 19:00;May;1,85;1,83;0;1
21.05.2019 19:00;21.05.2019 20:00;May;0,05;NA;NA;NA
21.05.2019 20:00;21.05.2019 21:00;May;3,3;3,6;3,89;1
21.05.2019 21:00;21.05.2019 22:00;May;7,9;5,4;8,53;4
21.05.2019 22:00;21.05.2019 23:00;May;9,35;6,13;9,25;2
21.05.2019 23:00;22.05.2019 00:00;May;8,85;6,18;10,67;2
22.05.2019 00:00;22.05.2019 01:00;May;3,95;7,2;1,68;2
22.05.2019 01:00;22.05.2019 02:00;May;0,75;4,26;0;2
22.05.2019 02:00;22.05.2019 03:00;May;0,05;1,25;0;1
22.05.2019 03:00;22.05.2019 04:00;May;0,05;0;0;NA
22.05.2019 04:00;22.05.2019 05:00;May;0,05;0;0;NA
22.05.2019 05:00;22.05.2019 06:00;May;0,05;0;0;NA
22.05.2019 06:00;22.05.2019 07:00;May;0,05;0;0;NA
22.05.2019 07:00;22.05.2019 08:00;May;0;0;0;NA
22.05.2019 08:00;22.05.2019 09:00;May;0,05;0;0;NA
22.05.2019 09:00;22.05.2019 10:00;May;0,05;0;0;NA
22.05.2019 10:00;22.05.2019 11:00;May;0,05;0;0;NA
22.05.2019 11:00;22.05.2019 12:00;May;0,05;0;0;NA
22.05.2019 12:00;22.05.2019 13:00;May;0,05;0;0;NA
22.05.2019 13:00;22.05.2019 14:00;May;0;0;0;NA
22.05.2019 14:00;22.05.2019 15:00;May;0,05;0;0;NA
22.05.2019 15:00;22.05.2019 16:00;May;3,4;3,12;4,99;1
22.05.2019 16:00;22.05.2019 17:00;May;2,15;1,87;0;1
22.05.2019 17:00;22.05.2019 18:00;May;0,05;0;0;NA
22.05.2019 18:00;22.05.2019 19:00;May;4,85;4,92;9,84;2
22.05.2019 19:00;22.05.2019 20:00;May;7;7,2;7,31;2
22.05.2019 20:00;22.05.2019 21:00;May;4,15;3,76;0;2
22.05.2019 21:00;22.05.2019 22:00;May;2,4;2,41;2,28;2
22.05.2019 22:00;22.05.2019 23:00;May;3,65;3,6;6,76;1
22.05.2019 23:00;23.05.2019 00:00;May;3,35;3,6;0;1
23.05.2019 00:00;23.05.2019 01:00;May;0,55;0,7;0;1
23.05.2019 01:00;23.05.2019 02:00;May;0,05;0;0;NA
23.05.2019 02:00;23.05.2019 03:00;May;0,05;0;0;NA
23.05.2019 03:00;23.05.2019 04:00;May;0,05;0;0;NA
23.05.2019 04:00;23.05.2019 05:00;May;0,05;0;0;NA
23.05.2019 05:00;23.05.2019 06:00;May;0,05;0;0;NA
23.05.2019 06:00;23.05.2019 07:00;May;0,55;0;0;NA
23.05.2019 07:00;23.05.2019 08:00;May;0,05;NA;NA;NA
23.05.2019 08:00;23.05.2019 09:00;May;0,05;NA;NA;NA
23.05.2019 09:00;23.05.2019 10:00;May;0;NA;NA;NA
23.05.2019 10:00;23.05.2019 11:00;May;0,05;NA;NA;NA
23.05.2019 11:00;23.05.2019 12:00;May;0,05;NA;NA;NA
23.05.2019 12:00;23.05.2019 13:00;May;0,05;NA;NA;NA
23.05.2019 13:00;23.05.2019 14:00;May;0,05;NA;NA;NA
23.05.2019 14:00;23.05.2019 15:00;May;0,05;NA;NA;NA
23.05.2019 15:00;23.05.2019 16:00;May;0;NA;NA;NA
23.05.2019 16:00;23.05.2019 17:00;May;0,05;NA;NA;NA
23.05.2019 17:00;23.05.2019 18:00;May;0,05;NA;NA;NA
23.05.2019 18:00;23.05.2019 19:00;May;5,65;5,7;10,67;2
23.05.2019 19:00;23.05.2019 20:00;May;8,05;6,89;7,02;4
23.05.2019 20:00;23.05.2019 21:00;May;13,15;11;15,02;4
23.05.2019 21:00;23.05.2019 22:00;May;12,65;9,36;13,87;3
23.05.2019 22:00;23.05.2019 23:00;May;12,3;9,73;14,4;3
23.05.2019 23:00;24.05.2019 00:00;May;10,05;7,2;7,55;2
24.05.2019 00:00;24.05.2019 01:00;May;5,3;7,2;0;2
24.05.2019 01:00;24.05.2019 02:00;May;1,65;5,32;0;2
24.05.2019 02:00;24.05.2019 03:00;May;0,1;3,6;0;1
24.05.2019 03:00;24.05.2019 04:00;May;0,05;2,53;0;1
24.05.2019 04:00;24.05.2019 05:00;May;0,05;0;0;NA
24.05.2019 05:00;24.05.2019 06:00;May;0,05;0;0;NA
24.05.2019 06:00;24.05.2019 07:00;May;0;0;0;NA
24.05.2019 07:00;24.05.2019 08:00;May;0,05;0;0;NA
24.05.2019 08:00;24.05.2019 09:00;May;0,05;0;0;NA
24.05.2019 09:00;24.05.2019 10:00;May;0,05;0;0;NA
24.05.2019 10:00;24.05.2019 11:00;May;0,05;0;0;NA
24.05.2019 11:00;24.05.2019 12:00;May;0,05;0;0;NA
24.05.2019 12:00;24.05.2019 13:00;May;0;0;0;NA
24.05.2019 13:00;24.05.2019 14:00;May;0,05;0;0;NA
24.05.2019 14:00;24.05.2019 15:00;May;0,05;0;0;NA
24.05.2019 15:00;24.05.2019 16:00;May;2,6;1,32;2,64;1
24.05.2019 16:00;24.05.2019 17:00;May;7,15;3,6;7,2;1
24.05.2019 17:00;24.05.2019 18:00;May;4,15;4,08;4,88;2
24.05.2019 18:00;24.05.2019 19:00;May;3,65;7,2;4,02;2
24.05.2019 19:00;24.05.2019 20:00;May;1,05;2,54;0;2
24.05.2019 20:00;24.05.2019 21:00;May;0,05;0;0;NA
24.05.2019 21:00;24.05.2019 22:00;May;4,85;2,6;4,88;2
24.05.2019 22:00;24.05.2019 23:00;May;8,9;5,34;10,68;2
24.05.2019 23:00;25.05.2019 00:00;May;10,65;7,2;14,4;2
25.05.2019 00:00;25.05.2019 01:00;May;10,7;7,2;7,37;2
25.05.2019 01:00;25.05.2019 02:00;May;8,95;5,51;7,2;2
25.05.2019 02:00;25.05.2019 03:00;May;7,3;3,6;7,2;1
25.05.2019 03:00;25.05.2019 04:00;May;7,1;3,6;7,2;1
25.05.2019 04:00;25.05.2019 05:00;May;7,15;3,6;7,2;1
25.05.2019 05:00;25.05.2019 06:00;May;7,15;3,6;7,2;1
25.05.2019 06:00;25.05.2019 07:00;May;2,4;3,6;1,64;1
25.05.2019 07:00;25.05.2019 08:00;May;0,25;3,6;0;1
25.05.2019 08:00;25.05.2019 09:00;May;0,4;3,6;0;1
25.05.2019 09:00;25.05.2019 10:00;May;3,6;7,02;6,84;2
25.05.2019 10:00;25.05.2019 11:00;May;3,65;7,2;3,22;2
25.05.2019 11:00;25.05.2019 12:00;May;3,65;7,54;1,8;3
25.05.2019 12:00;25.05.2019 13:00;May;4;7,2;7,2;2
25.05.2019 13:00;25.05.2019 14:00;May;3,7;7,2;1,46;2
25.05.2019 14:00;25.05.2019 15:00;May;2,45;5,96;0;2
25.05.2019 15:00;25.05.2019 16:00;May;0,05;0,32;0;1
25.05.2019 16:00;25.05.2019 17:00;May;0,05;0;0;NA
25.05.2019 17:00;25.05.2019 18:00;May;0,05;0;0;NA
25.05.2019 18:00;25.05.2019 19:00;May;2,55;2,58;5,16;1
25.05.2019 19:00;25.05.2019 20:00;May;5,75;5,76;9,42;2
25.05.2019 20:00;25.05.2019 21:00;May;3,75;3,66;2,38;2
25.05.2019 21:00;25.05.2019 22:00;May;3,6;3,6;0;1
25.05.2019 22:00;25.05.2019 23:00;May;2,3;2,25;0,89;2
25.05.2019 23:00;26.05.2019 00:00;May;3,45;3,3;6,35;1
26.05.2019 00:00;26.05.2019 01:00;May;3,15;3,05;0;1
26.05.2019 01:00;26.05.2019 02:00;May;2;2,04;4,08;1
26.05.2019 02:00;26.05.2019 03:00;May;3,7;3,6;5,67;1
26.05.2019 03:00;26.05.2019 04:00;May;3,6;3,6;0;1
26.05.2019 04:00;26.05.2019 05:00;May;0,65;0,51;0;1
26.05.2019 05:00;26.05.2019 06:00;May;0,05;0;0;NA
26.05.2019 06:00;26.05.2019 07:00;May;0,05;0;0;NA
26.05.2019 07:00;26.05.2019 08:00;May;0,05;0;0;NA
26.05.2019 08:00;26.05.2019 09:00;May;0,05;0;0;NA
26.05.2019 09:00;26.05.2019 10:00;May;0;0;0;NA
26.05.2019 10:00;26.05.2019 11:00;May;2,25;2,22;3,16;1
26.05.2019 11:00;26.05.2019 12:00;May;1;0,94;0;1
26.05.2019 12:00;26.05.2019 13:00;May;0,05;0;0;NA
26.05.2019 13:00;26.05.2019 14:00;May;0,05;0;0;NA
26.05.2019 14:00;26.05.2019 15:00;May;1,7;1,68;3,36;1
26.05.2019 15:00;26.05.2019 16:00;May;3,5;3,6;2,47;1
26.05.2019 16:00;26.05.2019 17:00;May;0,75;0,55;0;1
26.05.2019 17:00;26.05.2019 18:00;May;0,05;0;0;NA
26.05.2019 18:00;26.05.2019 19:00;May;0,05;0;0;NA
26.05.2019 19:00;26.05.2019 20:00;May;0,05;0;0;NA
26.05.2019 20:00;26.05.2019 21:00;May;0,05;0;0;NA
26.05.2019 21:00;26.05.2019 22:00;May;2,25;2,59;2,59;1
26.05.2019 22:00;26.05.2019 23:00;May;0,4;0;0;NA
26.05.2019 23:00;27.05.2019 00:00;May;0,6;0,6;1,2;1
27.05.2019 00:00;27.05.2019 01:00;May;3,7;3,6;7,2;1
27.05.2019 01:00;27.05.2019 02:00;May;3,7;3,6;7,2;1
27.05.2019 02:00;27.05.2019 03:00;May;3,7;3,6;1,7;1
27.05.2019 03:00;27.05.2019 04:00;May;3,65;3,6;0;1
27.05.2019 04:00;27.05.2019 05:00;May;2,15;2,3;0;1
27.05.2019 05:00;27.05.2019 06:00;May;0,2;0;0;NA
27.05.2019 06:00;27.05.2019 07:00;May;0,05;0;0;NA
27.05.2019 07:00;27.05.2019 08:00;May;0,05;0;0;NA
27.05.2019 08:00;27.05.2019 09:00;May;0,05;0;0;NA
27.05.2019 09:00;27.05.2019 10:00;May;0;0;0;NA
27.05.2019 10:00;27.05.2019 11:00;May;0,05;0;0;NA
27.05.2019 11:00;27.05.2019 12:00;May;0,05;0;0;NA
27.05.2019 12:00;27.05.2019 13:00;May;0,05;0;0;NA
27.05.2019 13:00;27.05.2019 14:00;May;0,05;0;0;NA
27.05.2019 14:00;27.05.2019 15:00;May;0,05;0;0;NA
27.05.2019 15:00;27.05.2019 16:00;May;0;0;0;NA
27.05.2019 16:00;27.05.2019 17:00;May;0,05;0;0;NA
27.05.2019 17:00;27.05.2019 18:00;May;0,5;0,54;1,08;1
27.05.2019 18:00;27.05.2019 19:00;May;3,65;3,6;7,2;1
27.05.2019 19:00;27.05.2019 20:00;May;3,65;3,6;7,2;1
27.05.2019 20:00;27.05.2019 21:00;May;4,7;4,68;6,43;2
27.05.2019 21:00;27.05.2019 22:00;May;6,6;6,46;1,78;2
27.05.2019 22:00;27.05.2019 23:00;May;5,1;5,4;2,64;2
27.05.2019 23:00;28.05.2019 00:00;May;1,55;2,05;0;2
28.05.2019 00:00;28.05.2019 01:00;May;0,1;0;0;NA
28.05.2019 01:00;28.05.2019 02:00;May;0,05;0;0;NA
28.05.2019 02:00;28.05.2019 03:00;May;0,05;0;0;NA
28.05.2019 03:00;28.05.2019 04:00;May;0,05;0;0;NA
28.05.2019 04:00;28.05.2019 05:00;May;0;0;0;NA
28.05.2019 05:00;28.05.2019 06:00;May;0,05;0;0;NA
28.05.2019 06:00;28.05.2019 07:00;May;0,85;0;0;NA
28.05.2019 07:00;28.05.2019 08:00;May;0,05;0;0;NA
28.05.2019 08:00;28.05.2019 09:00;May;0,05;0;0;NA
28.05.2019 09:00;28.05.2019 10:00;May;0,05;0;0;NA
28.05.2019 10:00;28.05.2019 11:00;May;0,05;0;0;NA
28.05.2019 11:00;28.05.2019 12:00;May;0,05;0;0;NA
28.05.2019 12:00;28.05.2019 13:00;May;0;NA;NA;NA
28.05.2019 13:00;28.05.2019 14:00;May;0,05;NA;NA;NA
28.05.2019 14:00;28.05.2019 15:00;May;0,05;NA;NA;NA
28.05.2019 15:00;28.05.2019 16:00;May;2,6;1,32;2,64;1
28.05.2019 16:00;28.05.2019 17:00;May;7,15;3,6;7,2;1
28.05.2019 17:00;28.05.2019 18:00;May;6,85;3,6;7,2;1
28.05.2019 18:00;28.05.2019 19:00;May;6,1;6,72;8,54;2
28.05.2019 19:00;28.05.2019 20:00;May;3,65;7,2;7,2;2
28.05.2019 20:00;28.05.2019 21:00;May;3,6;7,2;2,96;2
28.05.2019 21:00;28.05.2019 22:00;May;5,9;4,82;2,4;3
28.05.2019 22:00;28.05.2019 23:00;May;11;7,7;10,44;3
28.05.2019 23:00;29.05.2019 00:00;May;11,55;8,46;13,73;3
29.05.2019 00:00;29.05.2019 01:00;May;8,55;9,23;5,88;3
29.05.2019 01:00;29.05.2019 02:00;May;1,2;4,55;0;2
29.05.2019 02:00;29.05.2019 03:00;May;0,05;3,6;0;1
29.05.2019 03:00;29.05.2019 04:00;May;0,05;0,19;0;1
29.05.2019 04:00;29.05.2019 05:00;May;0,05;0;0;NA
29.05.2019 05:00;29.05.2019 06:00;May;0,05;0;0;NA
29.05.2019 06:00;29.05.2019 07:00;May;0,9;0;0;NA
29.05.2019 07:00;29.05.2019 08:00;May;0,05;0;0;NA
29.05.2019 08:00;29.05.2019 09:00;May;0,05;0;0;NA
29.05.2019 09:00;29.05.2019 10:00;May;0,05;0;0;NA
29.05.2019 10:00;29.05.2019 11:00;May;0,05;0;0;NA
29.05.2019 11:00;29.05.2019 12:00;May;0;0;0;NA
29.05.2019 12:00;29.05.2019 13:00;May;0,05;0;0;NA
29.05.2019 13:00;29.05.2019 14:00;May;0,05;0;0;NA
29.05.2019 14:00;29.05.2019 15:00;May;0,05;0;0;NA
29.05.2019 15:00;29.05.2019 16:00;May;0,05;0;0;NA
29.05.2019 16:00;29.05.2019 17:00;May;3,05;3,06;4,13;1
29.05.2019 17:00;29.05.2019 18:00;May;1,15;1,07;0;1
29.05.2019 18:00;29.05.2019 19:00;May;0,05;NA;NA;NA
29.05.2019 19:00;29.05.2019 20:00;May;0,2;0,24;0,48;1
29.05.2019 20:00;29.05.2019 21:00;May;6,15;6,12;9,83;2
29.05.2019 21:00;29.05.2019 22:00;May;3,6;3,71;0,2;2
29.05.2019 22:00;29.05.2019 23:00;May;1;0,74;0,6;2
29.05.2019 23:00;30.05.2019 00:00;May;1,6;1,48;1,18;1
