session_ID;Garage_ID;User_ID;User_type;Shared_ID;Start_plugin;Start_plugin_hour;End_plugout;End_plugout_hour;El_kWh;Duration_hours;month_plugin;weekdays_plugin;Plugin_category;Duration_category
1960;Bl2;Bl2-5;Private;NA;24.08.2019 22:11;22;25.08.2019 10:20;10;4,32;12,15722222;Aug;Saturday;late evening (21-midnight);Between 12 and 15 hours
1961;Bl2;Share-3;Shared;Shared-6;24.08.2019 22:13;22;25.08.2019 09:45;9;28,23;11,52388889;Aug;Saturday;late evening (21-midnight);Between 9 and 12 hours
1962;AsO2;Share-4;Shared;Shared-5;25.08.2019 10:01;10;26.08.2019 10:35;10;7,14;24,57416667;Aug;Sunday;late morning (9-12);More than 18 hours
1963;MS22;MS22-1;Private;NA;25.08.2019 13:26;13;26.08.2019 06:56;6;37,64;17,49888889;Aug;Sunday;early afternoon (12-15);Between 15 and 18 hours
1964;AdO3;AdO3-3;Private;NA;25.08.2019 14:03;14;26.08.2019 07:43;7;22,09;17,66666667;Aug;Sunday;early afternoon (12-15);Between 15 and 18 hours
1965;UT9;UT15-2;Shared;Shared-12;25.08.2019 15:12;15;25.08.2019 16:50;16;6,07;1,6225;Aug;Sunday;late afternoon (15-18);Less than 3 hours
1966;Bl2;Share-8;Shared;Shared-6;25.08.2019 15:23;15;25.08.2019 19:34;19;20,78;4,194444444;Aug;Sunday;late afternoon (15-18);Between 3 and 6 hours
1967;Bl2;Bl2-5;Private;NA;25.08.2019 15:50;15;25.08.2019 18:18;18;8,57;2,466388889;Aug;Sunday;late afternoon (15-18);Less than 3 hours
1968;AsO2;Share-20;Shared;Shared-4;25.08.2019 16:19;16;25.08.2019 17:33;17;4,25;1,23;Aug;Sunday;late afternoon (15-18);Less than 3 hours
1969;UT9;Share-12;Shared;Shared-11;25.08.2019 16:40;16;25.08.2019 17:36;17;5,44;0,933611111;Aug;Sunday;late afternoon (15-18);Less than 3 hours
1970;SR2;SR2-3;Private;NA;25.08.2019 17:49;17;26.08.2019 12:28;12;25,09;18,64861111;Aug;Sunday;late afternoon (15-18);More than 18 hours
1971;UT9;Share-15;Shared;Shared-12;25.08.2019 18:33;18;25.08.2019 21:54;21;21,33;3,359166667;Aug;Sunday;early evening (18-21);Between 3 and 6 hours
1972;Bl2;Share-25;Shared;Shared-7;25.08.2019 18:54;18;26.08.2019 06:33;6;59,96;11,6475;Aug;Sunday;early evening (18-21);Between 9 and 12 hours
1973;AsO2;AsO2-1;Private;NA;25.08.2019 19:10;19;27.08.2019 07:29;7;6,52;36,31388889;Aug;Sunday;early evening (18-21);More than 18 hours
1974;AdO3;AdO3-4;Private;NA;25.08.2019 19:14;19;26.08.2019 08:49;8;29,58;13,56944444;Aug;Sunday;early evening (18-21);Between 12 and 15 hours
1975;Bl2;Share-7;Shared;Shared-6;25.08.2019 19:38;19;26.08.2019 07:51;7;59,09;12,20805556;Aug;Sunday;early evening (18-21);Between 12 and 15 hours
1976;Bl2;Bl2-1;Private;NA;25.08.2019 20:31;20;25.08.2019 22:25;22;6,78;1,884722222;Aug;Sunday;early evening (18-21);Less than 3 hours
1977;UT9;Share-12;Shared;Shared-11;25.08.2019 20:56;20;26.08.2019 07:47;7;26,59;10,8475;Aug;Sunday;early evening (18-21);Between 9 and 12 hours
1978;Bl2;Bl2-5;Private;NA;25.08.2019 21:38;21;26.08.2019 07:19;7;2,63;9,686111111;Aug;Sunday;late evening (21-midnight);Between 9 and 12 hours
1979;AsO10;AsO10-2;Private;NA;26.08.2019 11:57;11;26.08.2019 13:17;13;3,51;1,334444444;Aug;Monday;late morning (9-12);Less than 3 hours
1980;AsO2;Share-20;Shared;Shared-5;26.08.2019 14:14;14;26.08.2019 20:54;20;18,31;6,669166667;Aug;Monday;early afternoon (12-15);Between 6 and 9  hours
1981;Bl2;Bl2-5;Private;NA;26.08.2019 15:14;15;26.08.2019 18:51;18;2,1;3,617222222;Aug;Monday;late afternoon (15-18);Between 3 and 6 hours
1982;Bl2;Bl2-2;Private;NA;26.08.2019 15:23;15;27.08.2019 08:00;8;17,31;16,60805556;Aug;Monday;late afternoon (15-18);Between 15 and 18 hours
1983;Bl2;Bl2-1;Private;NA;26.08.2019 15:44;15;26.08.2019 19:46;19;11,05;4,029722222;Aug;Monday;late afternoon (15-18);Between 3 and 6 hours
1984;AdO3;AdO3-2;Private;NA;26.08.2019 18:51;18;27.08.2019 11:40;11;15,88;16,81805556;Aug;Monday;early evening (18-21);Between 15 and 18 hours
1985;Bl2;Bl2-5;Private;NA;26.08.2019 20:24;20;26.08.2019 21:40;21;1,69;1,2775;Aug;Monday;early evening (18-21);Less than 3 hours
1986;Bl2;Bl2-3;Private;NA;26.08.2019 21:07;21;28.08.2019 17:44;17;8,36;44,62861111;Aug;Monday;late evening (21-midnight);More than 18 hours
1987;Bl2;Bl2-5;Private;NA;26.08.2019 22:12;22;27.08.2019 06:57;6;2,75;8,741388889;Aug;Monday;late evening (21-midnight);Between 6 and 9  hours
1988;AdO1;AdO1-1;Private;NA;27.08.2019 08:07;8;27.08.2019 17:07;17;18,09;9,011111111;Aug;Tuesday;early morning (6-9);Between 9 and 12 hours
1989;AsO2;Share-5;Shared;Shared-5;27.08.2019 16:27;16;27.08.2019 20:03;20;21,7;3,596944444;Aug;Tuesday;late afternoon (15-18);Between 3 and 6 hours
1990;AsO2;AsO2-1;Private;NA;27.08.2019 16:47;16;28.08.2019 07:30;7;11,57;14,71694444;Aug;Tuesday;late afternoon (15-18);Between 12 and 15 hours
1991;SR14;SR14-1;Private;NA;27.08.2019 17:37;17;28.08.2019 07:36;7;38,07;13,97027778;Aug;Tuesday;late afternoon (15-18);Between 12 and 15 hours
1992;SR2;SR2-3;Private;NA;27.08.2019 18:00;18;27.08.2019 19:54;19;12,53;1,904444444;Aug;Tuesday;early evening (18-21);Less than 3 hours
1993;Bl2;Bl2-5;Private;NA;27.08.2019 18:39;18;27.08.2019 20:42;20;3,2;2,043333333;Aug;Tuesday;early evening (18-21);Less than 3 hours
1994;SR2;SR2-3;Private;NA;27.08.2019 20:29;20;28.08.2019 10:42;10;7,53;14,21027778;Aug;Tuesday;early evening (18-21);Between 12 and 15 hours
1995;AsO2;AsO6-1;Shared;Shared-5;27.08.2019 20:42;20;28.08.2019 15:37;15;48,8;18,91888889;Aug;Tuesday;early evening (18-21);More than 18 hours
1996;Bl2;Bl2-5;Private;NA;27.08.2019 21:17;21;28.08.2019 07:51;7;2,56;10,56694444;Aug;Tuesday;late evening (21-midnight);Between 9 and 12 hours
1997;AdO3;AdO3-2;Private;NA;28.08.2019 11:17;11;28.08.2019 13:37;13;8,7;2,327777778;Aug;Wednesday;late morning (9-12);Less than 3 hours
1998;AdO1;AdO1-2;Private;NA;28.08.2019 13:36;13;28.08.2019 21:14;21;8,29;7,635555556;Aug;Wednesday;early afternoon (12-15);Between 6 and 9  hours
1999;AsO2;AsO2-1;Private;NA;28.08.2019 15:28;15;29.08.2019 08:09;8;10,86;16,685;Aug;Wednesday;late afternoon (15-18);Between 15 and 18 hours
2000;Bl2;Bl2-1;Private;NA;28.08.2019 15:42;15;28.08.2019 16:38;16;3,34;0,933055556;Aug;Wednesday;late afternoon (15-18);Less than 3 hours
2001;Bl2;Bl2-2;Private;NA;28.08.2019 16:56;16;28.08.2019 20:00;20;10,21;3,054166667;Aug;Wednesday;late afternoon (15-18);Between 3 and 6 hours
2002;AdO1;AdO1-3;Private;NA;28.08.2019 16:59;16;29.08.2019 09:51;9;15,56;16,87666667;Aug;Wednesday;late afternoon (15-18);Between 15 and 18 hours
2003;Bl2;Bl2-4;Private;NA;28.08.2019 18:45;18;29.08.2019 12:07;12;20,99;17,37055556;Aug;Wednesday;early evening (18-21);Between 15 and 18 hours
2004;UT9;Share-12;Shared;Shared-12;28.08.2019 19:14;19;29.08.2019 06:24;6;27,2;11,15388889;Aug;Wednesday;early evening (18-21);Between 9 and 12 hours
2005;UT9;UT15-2;Shared;Shared-11;28.08.2019 19:36;19;28.08.2019 20:59;20;4,97;1,387777778;Aug;Wednesday;early evening (18-21);Less than 3 hours
2006;AdO3;AdO3-2;Private;NA;28.08.2019 20:32;20;29.08.2019 17:03;17;10,95;20,5275;Aug;Wednesday;early evening (18-21);More than 18 hours
2007;SR14;SR14-2;Private;NA;28.08.2019 21:34;21;29.08.2019 07:25;7;34,37;9,853055556;Aug;Wednesday;late evening (21-midnight);Between 9 and 12 hours
2008;AdO1;AdO1-1;Private;NA;28.08.2019 21:50;21;29.08.2019 06:27;6;17,52;8,611666667;Aug;Wednesday;late evening (21-midnight);Between 6 and 9  hours
2009;Bl2;Bl2-5;Private;NA;28.08.2019 21:55;21;29.08.2019 07:36;7;5,69;9,674722222;Aug;Wednesday;late evening (21-midnight);Between 9 and 12 hours
2010;Bl2;Bl2-1;Private;NA;29.08.2019 07:51;7;29.08.2019 08:38;8;2,72;0,779444444;Aug;Thursday;early morning (6-9);Less than 3 hours
2011;MS22;MS22-1;Private;NA;29.08.2019 16:35;16;30.08.2019 09:18;9;29,69;16,71333333;Aug;Thursday;late afternoon (15-18);Between 15 and 18 hours
2012;AsO2;AsO2-1;Private;NA;29.08.2019 16:54;16;02.09.2019 07:31;7;13,44;86,61694444;Aug;Thursday;late afternoon (15-18);More than 18 hours
2013;SR2;SR2-3;Private;NA;29.08.2019 18:34;18;30.08.2019 07:46;7;26,37;13,19111111;Aug;Thursday;early evening (18-21);Between 12 and 15 hours
2014;AdO1;AdO1-3;Private;NA;29.08.2019 19:51;19;30.08.2019 07:23;7;13,19;11,53444444;Aug;Thursday;early evening (18-21);Between 9 and 12 hours
2015;Bl2;Bl2-5;Private;NA;29.08.2019 21:24;21;30.08.2019 16:12;16;9,34;18,80333333;Aug;Thursday;late evening (21-midnight);More than 18 hours
2016;Bl2;Bl2-3;Private;NA;29.08.2019 21:42;21;30.08.2019 07:43;7;24,87;10,02916667;Aug;Thursday;late evening (21-midnight);Between 9 and 12 hours
2017;AsO2;Share-5;Shared;Shared-5;29.08.2019 22:03;22;30.08.2019 07:19;7;39,52;9,273055556;Aug;Thursday;late evening (21-midnight);Between 9 and 12 hours
2018;AdO3;AdO3-2;Private;NA;29.08.2019 22:07;22;30.08.2019 10:02;10;11,43;11,92694444;Aug;Thursday;late evening (21-midnight);Between 9 and 12 hours
2019;Bl2;Share-8;Shared;Shared-6;29.08.2019 22:14;22;30.08.2019 05:42;5;24,05;7,457222222;Aug;Thursday;late evening (21-midnight);Between 6 and 9  hours
2020;Bl2;Bl2-1;Private;NA;29.08.2019 22:39;22;30.08.2019 07:51;7;17,53;9,196944444;Aug;Thursday;late evening (21-midnight);Between 9 and 12 hours
2021;Bl2;Share-3;Shared;Shared-7;30.08.2019 00:16;0;30.08.2019 07:43;7;27,99;7,440833333;Aug;Friday;early night (midnight-3);Between 6 and 9  hours
2022;AsO10;AsO10-2;Private;NA;30.08.2019 12:05;12;30.08.2019 14:17;14;3,72;2,195833333;Aug;Friday;early afternoon (12-15);Less than 3 hours
2023;UT9;Share-11;Shared;Shared-12;30.08.2019 13:09;13;30.08.2019 14:56;14;11,06;1,7825;Aug;Friday;early afternoon (12-15);Less than 3 hours
2024;AsO2;AsO6-1;Shared;Shared-5;30.08.2019 16:02;16;31.08.2019 01:27;1;55,4;9,407222222;Aug;Friday;late afternoon (15-18);Between 9 and 12 hours
2025;SR14;SR14-2;Private;NA;30.08.2019 16:51;16;30.08.2019 18:16;18;9,96;1,415833333;Aug;Friday;late afternoon (15-18);Less than 3 hours
2026;AdO3;AdO3-4;Private;NA;30.08.2019 16:57;16;31.08.2019 08:31;8;25,05;15,57;Aug;Friday;late afternoon (15-18);Between 15 and 18 hours
2027;AdO1;AdO1-2;Private;NA;30.08.2019 17:07;17;31.08.2019 15:02;15;12,55;21,92166667;Aug;Friday;late afternoon (15-18);More than 18 hours
2028;AdO3;AdO3-2;Private;NA;30.08.2019 17:22;17;31.08.2019 15:03;15;6,5;21,67666667;Aug;Friday;late afternoon (15-18);More than 18 hours
2029;Bl2;Bl2-5;Private;NA;30.08.2019 18:26;18;30.08.2019 22:59;22;3,32;4,541111111;Aug;Friday;early evening (18-21);Between 3 and 6 hours
2030;Bl2;Bl2-5;Private;NA;30.08.2019 23:32;23;31.08.2019 09:17;9;2,18;9,753055556;Aug;Friday;late evening (21-midnight);Between 9 and 12 hours
2031;AsO2;AsO6-1;Shared;Shared-5;31.08.2019 03:27;3;31.08.2019 10:04;10;15,44;6,618888889;Aug;Saturday;late night (3-6);Between 6 and 9  hours
2032;Bl2;Bl2-2;Private;NA;31.08.2019 11:58;11;31.08.2019 14:29;14;9,08;2,515555556;Aug;Saturday;late morning (9-12);Less than 3 hours
2033;AsO2;Share-20;Shared;Shared-5;31.08.2019 13:32;13;01.09.2019 10:59;10;17,3;21,4575;Aug;Saturday;early afternoon (12-15);More than 18 hours
2034;Bl2;Bl2-5;Private;NA;31.08.2019 15:27;15;31.08.2019 20:29;20;5,11;5,034444444;Aug;Saturday;late afternoon (15-18);Between 3 and 6 hours
2035;AdO3;AdO3-3;Private;NA;31.08.2019 16:43;16;01.09.2019 08:38;8;21,07;15,92;Aug;Saturday;late afternoon (15-18);Between 15 and 18 hours
2036;Bl2;Bl2-2;Private;NA;31.08.2019 17:17;17;31.08.2019 18:59;18;6,15;1,703333333;Aug;Saturday;late afternoon (15-18);Less than 3 hours
2037;Bl2;Share-25;Shared;Shared-7;31.08.2019 17:53;17;01.09.2019 13:36;13;62,26;19,71222222;Aug;Saturday;late afternoon (15-18);More than 18 hours
2038;UT9;Share-15;Shared;Shared-12;31.08.2019 17:57;17;31.08.2019 21:07;21;19,33;3,1675;Aug;Saturday;late afternoon (15-18);Between 3 and 6 hours
2039;UT9;UT15-2;Shared;Shared-11;31.08.2019 19:40;19;31.08.2019 23:24;23;12,36;3,728333333;Aug;Saturday;early evening (18-21);Between 3 and 6 hours
2040;Bl2;Bl2-2;Private;NA;31.08.2019 20:18;20;31.08.2019 21:30;21;4,35;1,212222222;Aug;Saturday;early evening (18-21);Less than 3 hours
2041;Bl2;Bl2-5;Private;NA;31.08.2019 23:09;23;01.09.2019 10:16;10;3;11,11111111;Aug;Saturday;late evening (21-midnight);Between 9 and 12 hours
2042;AsO10;AsO10-2;Private;NA;01.09.2019 01:52;1;01.09.2019 12:25;12;33,11;10,55333333;Sep;Sunday;early night (midnight-3);Between 9 and 12 hours
2043;Bl2;Share-30;Shared;Shared-6;01.09.2019 12:30;12;01.09.2019 15:30;15;19,39;2,995277778;Sep;Sunday;early afternoon (12-15);Less than 3 hours
2044;AdO3;AdO3-3;Private;NA;01.09.2019 14:11;14;01.09.2019 19:19;19;17,87;5,131666667;Sep;Sunday;early afternoon (12-15);Between 3 and 6 hours
2045;Bl2;Bl2-5;Private;NA;01.09.2019 14:49;14;01.09.2019 17:35;17;5,76;2,756944444;Sep;Sunday;early afternoon (12-15);Less than 3 hours
2046;Bl2;Bl2-3;Private;NA;01.09.2019 15:35;15;02.09.2019 07:34;7;12,22;15,98527778;Sep;Sunday;late afternoon (15-18);Between 15 and 18 hours
2047;UT9;Share-12;Shared;Shared-12;01.09.2019 15:36;15;01.09.2019 16:47;16;7,41;1,197222222;Sep;Sunday;late afternoon (15-18);Less than 3 hours
2048;AdO3;AdO3-2;Private;NA;01.09.2019 16:45;16;02.09.2019 11:43;11;6,49;18,96027778;Sep;Sunday;late afternoon (15-18);More than 18 hours
2049;SR2;SR2-3;Private;NA;01.09.2019 17:52;17;02.09.2019 07:37;7;25,64;13,74361111;Sep;Sunday;late afternoon (15-18);Between 12 and 15 hours
2050;AdO1;AdO1-3;Private;NA;01.09.2019 20:46;20;02.09.2019 07:24;7;12,73;10,63777778;Sep;Sunday;early evening (18-21);Between 9 and 12 hours
2051;Bl2;Share-8;Shared;Shared-6;01.09.2019 21:06;21;02.09.2019 08:58;8;24,85;11,87055556;Sep;Sunday;late evening (21-midnight);Between 9 and 12 hours
2052;Bl2;Bl2-2;Private;NA;01.09.2019 21:48;21;02.09.2019 09:14;9;15,52;11,42972222;Sep;Sunday;late evening (21-midnight);Between 9 and 12 hours
2053;Bl2;Bl2-5;Private;NA;01.09.2019 22:13;22;02.09.2019 07:36;7;3,04;9,388055556;Sep;Sunday;late evening (21-midnight);Between 9 and 12 hours
2054;AdO1;AdO1-1;Private;NA;01.09.2019 23:15;23;02.09.2019 10:49;10;17,08;11,56388889;Sep;Sunday;late evening (21-midnight);Between 9 and 12 hours
2055;Bl2;Bl2-6;Private;NA;02.09.2019 09:11;9;04.09.2019 09:38;9;14,49;48,45;Sep;Monday;late morning (9-12);More than 18 hours
2056;AdO1;AdO1-1;Private;NA;02.09.2019 14:27;14;02.09.2019 17:32;17;10,78;3,080277778;Sep;Monday;early afternoon (12-15);Between 3 and 6 hours
2057;Bl2;Bl2-1;Private;NA;02.09.2019 15:05;15;02.09.2019 19:52;19;15,42;4,789166667;Sep;Monday;late afternoon (15-18);Between 3 and 6 hours
2058;Bl2;Share-30;Shared;Shared-6;02.09.2019 16:28;16;02.09.2019 19:31;19;20,94;3,04;Sep;Monday;late afternoon (15-18);Between 3 and 6 hours
2059;SR14;SR14-1;Private;NA;02.09.2019 16:36;16;02.09.2019 23:55;23;37,08;7,3275;Sep;Monday;late afternoon (15-18);Between 6 and 9  hours
2060;AdO1;AdO1-3;Private;NA;02.09.2019 16:46;16;02.09.2019 19:11;19;8,6;2,421944444;Sep;Monday;late afternoon (15-18);Less than 3 hours
2061;AsO2;AsO2-1;Private;NA;02.09.2019 16:56;16;03.09.2019 07:26;7;11,91;14,50611111;Sep;Monday;late afternoon (15-18);Between 12 and 15 hours
2062;SR14;SR14-2;Private;NA;02.09.2019 17:03;17;03.09.2019 07:35;7;38,46;14,54166667;Sep;Monday;late afternoon (15-18);Between 12 and 15 hours
2063;AdO3;AdO3-2;Private;NA;02.09.2019 19:39;19;03.09.2019 10:45;10;6,43;15,10055556;Sep;Monday;early evening (18-21);Between 15 and 18 hours
2064;Bl2;Bl2-5;Private;NA;02.09.2019 20:49;20;02.09.2019 21:39;21;2,92;0,824444444;Sep;Monday;early evening (18-21);Less than 3 hours
2065;AdO1;AdO1-3;Private;NA;02.09.2019 20:56;20;03.09.2019 07:27;7;9,19;10,51388889;Sep;Monday;early evening (18-21);Between 9 and 12 hours
2066;Bl2;Share-7;Shared;Shared-6;02.09.2019 21:06;21;03.09.2019 07:32;7;46,64;10,44944444;Sep;Monday;late evening (21-midnight);Between 9 and 12 hours
2067;Bl2;Bl2-5;Private;NA;02.09.2019 22:26;22;03.09.2019 07:02;7;7,52;8,585555556;Sep;Monday;late evening (21-midnight);Between 6 and 9  hours
2068;Bl2;Share-8;Shared;Shared-7;02.09.2019 23:26;23;03.09.2019 09:25;9;23,59;9,985277778;Sep;Monday;late evening (21-midnight);Between 9 and 12 hours
2069;AsO2;Share-4;Shared;Shared-5;03.09.2019 10:27;10;03.09.2019 14:45;14;6,92;4,301111111;Sep;Tuesday;late morning (9-12);Between 3 and 6 hours
2070;MS22;MS22-1;Private;NA;03.09.2019 12:54;12;04.09.2019 08:02;8;50,49;19,13416667;Sep;Tuesday;early afternoon (12-15);More than 18 hours
2071;AdO3;AdO3-3;Private;NA;03.09.2019 16:05;16;04.09.2019 12:49;12;13,81;20,73527778;Sep;Tuesday;late afternoon (15-18);More than 18 hours
2072;Bl2;Bl2-3;Private;NA;03.09.2019 16:05;16;05.09.2019 07:50;7;24,67;39,73583333;Sep;Tuesday;late afternoon (15-18);More than 18 hours
2073;Bl2;Bl2-5;Private;NA;03.09.2019 16:27;16;03.09.2019 17:49;17;3,25;1,358333333;Sep;Tuesday;late afternoon (15-18);Less than 3 hours
2074;AdO1;AdO1-3;Private;NA;03.09.2019 17:00;17;04.09.2019 07:20;7;13,85;14,33611111;Sep;Tuesday;late afternoon (15-18);Between 12 and 15 hours
2075;AsO2;AsO2-1;Private;NA;03.09.2019 17:11;17;04.09.2019 07:25;7;12,58;14,2325;Sep;Tuesday;late afternoon (15-18);Between 12 and 15 hours
2076;Bl2;Share-3;Shared;Shared-6;03.09.2019 18:46;18;04.09.2019 07:51;7;32,14;13,07611111;Sep;Tuesday;early evening (18-21);Between 12 and 15 hours
2077;UT9;Share-14;Shared;Shared-12;03.09.2019 20:19;20;04.09.2019 07:45;7;59,23;11,44;Sep;Tuesday;early evening (18-21);Between 9 and 12 hours
2078;Bl2;Bl2-2;Private;NA;03.09.2019 21:02;21;04.09.2019 08:00;8;13,75;10,96527778;Sep;Tuesday;late evening (21-midnight);Between 9 and 12 hours
2079;Bl2;Bl2-5;Private;NA;03.09.2019 21:15;21;03.09.2019 22:02;22;2,82;0,793333333;Sep;Tuesday;late evening (21-midnight);Less than 3 hours
2080;Bl2;Bl2-7;Private;NA;03.09.2019 22:41;22;04.09.2019 07:07;7;4,41;8,443888889;Sep;Tuesday;late evening (21-midnight);Between 6 and 9  hours
2081;Bl2;Bl2-5;Private;NA;03.09.2019 22:54;22;04.09.2019 07:31;7;9,95;8,618888889;Sep;Tuesday;late evening (21-midnight);Between 6 and 9  hours
2082;Bl2;Bl2-4;Private;NA;03.09.2019 23:10;23;04.09.2019 11:02;11;21,99;11,87222222;Sep;Tuesday;late evening (21-midnight);Between 9 and 12 hours
2083;AdO1;AdO1-1;Private;NA;04.09.2019 07:57;7;04.09.2019 15:02;15;18,76;7,076388889;Sep;Wednesday;early morning (6-9);Between 6 and 9  hours
2084;AdO1;AdO1-2;Private;NA;04.09.2019 13:37;13;04.09.2019 18:37;18;7,75;5;Sep;Wednesday;early afternoon (12-15);Between 3 and 6 hours
2085;UT9;Share-36;Shared;Shared-12;04.09.2019 14:25;14;04.09.2019 17:53;17;9,05;3,474166667;Sep;Wednesday;early afternoon (12-15);Between 3 and 6 hours
2086;Bl2;Bl2-5;Private;NA;04.09.2019 16:12;16;04.09.2019 21:25;21;3,44;5,219166667;Sep;Wednesday;late afternoon (15-18);Between 3 and 6 hours
2087;AsO2;Share-20;Shared;Shared-5;04.09.2019 16:12;16;04.09.2019 17:34;17;4,75;1,365;Sep;Wednesday;late afternoon (15-18);Less than 3 hours
2088;SR2;SR2-3;Private;NA;04.09.2019 16:25;16;04.09.2019 19:21;19;18,85;2,929722222;Sep;Wednesday;late afternoon (15-18);Less than 3 hours
2089;AdO1;AdO1-3;Private;NA;04.09.2019 16:35;16;05.09.2019 07:24;7;13,8;14,82444444;Sep;Wednesday;late afternoon (15-18);Between 12 and 15 hours
2090;AsO2;AsO2-1;Private;NA;04.09.2019 18:51;18;05.09.2019 07:00;7;11,75;12,16277778;Sep;Wednesday;early evening (18-21);Between 12 and 15 hours
2091;MS22;MS22-1;Private;NA;04.09.2019 19:53;19;05.09.2019 06:55;6;46,68;11,03666667;Sep;Wednesday;early evening (18-21);Between 9 and 12 hours
2092;UT9;Share-12;Shared;Shared-12;04.09.2019 20:12;20;05.09.2019 06:32;6;22,4;10,32472222;Sep;Wednesday;early evening (18-21);Between 9 and 12 hours
2093;AdO1;AdO1-2;Private;NA;04.09.2019 20:31;20;05.09.2019 14:48;14;2,78;18,28666667;Sep;Wednesday;early evening (18-21);More than 18 hours
2094;SR2;SR2-3;Private;NA;04.09.2019 20:31;20;05.09.2019 07:51;7;11,92;11,3175;Sep;Wednesday;early evening (18-21);Between 9 and 12 hours
2095;Bl2;Bl2-7;Private;NA;04.09.2019 20:37;20;05.09.2019 11:06;11;5,98;14,47722222;Sep;Wednesday;early evening (18-21);Between 12 and 15 hours
2096;AdO3;AdO3-4;Private;NA;04.09.2019 20:46;20;05.09.2019 14:06;14;26,57;17,32;Sep;Wednesday;early evening (18-21);Between 15 and 18 hours
2097;Bl2;Bl2-5;Private;NA;04.09.2019 21:56;21;05.09.2019 07:35;7;3,06;9,652222222;Sep;Wednesday;late evening (21-midnight);Between 9 and 12 hours
2098;Bl2;Bl2-7;Private;NA;05.09.2019 15:37;15;05.09.2019 20:38;20;4,37;5,016388889;Sep;Thursday;late afternoon (15-18);Between 3 and 6 hours
2099;AsO2;Share-5;Shared;Shared-5;05.09.2019 16:23;16;05.09.2019 19:32;19;21,22;3,161944444;Sep;Thursday;late afternoon (15-18);Between 3 and 6 hours
2100;Bl2;Bl2-5;Private;NA;05.09.2019 16:26;16;05.09.2019 18:46;18;7,19;2,319166667;Sep;Thursday;late afternoon (15-18);Less than 3 hours
2101;AdO1;AdO1-3;Private;NA;05.09.2019 16:31;16;09.09.2019 07:22;7;15,46;86,84416667;Sep;Thursday;late afternoon (15-18);More than 18 hours
2102;AsO2;AsO2-1;Private;NA;05.09.2019 18:08;18;06.09.2019 07:30;7;10,93;13,35694444;Sep;Thursday;early evening (18-21);Between 12 and 15 hours
2103;SR14;SR14-1;Private;NA;05.09.2019 18:28;18;06.09.2019 07:32;7;40,35;13,07083333;Sep;Thursday;early evening (18-21);Between 12 and 15 hours
2104;Bl2;Bl2-2;Private;NA;05.09.2019 19:29;19;05.09.2019 20:22;20;3,2;0,891388889;Sep;Thursday;early evening (18-21);Less than 3 hours
2105;SR2;SR2-3;Private;NA;05.09.2019 20:23;20;05.09.2019 20:31;20;0,9;0,139722222;Sep;Thursday;early evening (18-21);Less than 3 hours
2106;Bl2;Bl2-1;Private;NA;05.09.2019 21:08;21;06.09.2019 08:49;8;13,3;11,69805556;Sep;Thursday;late evening (21-midnight);Between 9 and 12 hours
2107;Bl2;Bl2-5;Private;NA;05.09.2019 21:16;21;06.09.2019 07:25;7;5,81;10,16055556;Sep;Thursday;late evening (21-midnight);Between 9 and 12 hours
2108;Bl2;Bl2-2;Private;NA;05.09.2019 22:53;22;06.09.2019 08:04;8;9,38;9,178055556;Sep;Thursday;late evening (21-midnight);Between 9 and 12 hours
2109;Bl2;Share-18;Shared;Shared-7;06.09.2019 07:48;7;06.09.2019 17:32;17;64,38;9,734444444;Sep;Friday;early morning (6-9);Between 9 and 12 hours
2110;UT9;Share-36;Shared;Shared-12;06.09.2019 10:58;10;06.09.2019 14:11;14;5,09;3,215555556;Sep;Friday;late morning (9-12);Between 3 and 6 hours
2111;AsO2;Share-4;Shared;Shared-5;06.09.2019 12:16;12;06.09.2019 15:20;15;4,41;3,072777778;Sep;Friday;early afternoon (12-15);Between 3 and 6 hours
2112;AdO3;AdO3-3;Private;NA;06.09.2019 13:22;13;06.09.2019 17:03;17;13,26;3,695277778;Sep;Friday;early afternoon (12-15);Between 3 and 6 hours
2113;AsO2;AsO6-1;Shared;Shared-4;06.09.2019 15:02;15;06.09.2019 23:03;23;54,15;8,027777778;Sep;Friday;late afternoon (15-18);Between 6 and 9  hours
