date_from;daily_hour;weekday;month;Synthetic_3_6kW;Synthetic_7_2kW;Flex_3_6kW;Flex_7_2kW;n_private
01.04.2019 13:00;13;Monday;Apr;0;0;3,6;7,2;13
01.04.2019 14:00;14;Monday;Apr;0;0;3,6;7,2;13
01.04.2019 15:00;15;Monday;Apr;0,3;0,6;3,6;7,2;13
01.04.2019 16:00;16;Monday;Apr;7,14;10,96;3,6;10,52;13
01.04.2019 17:00;17;Monday;Apr;11,38;21,6;3,899;8,958;13
01.04.2019 18:00;18;Monday;Apr;11,7;12,81;3,6;16,982;13
01.04.2019 19:00;19;Monday;Apr;11,38;1,86;4,44;26,94;13
01.04.2019 20:00;20;Monday;Apr;7,7;4,84;6,235;29,55;13
01.04.2019 21:00;21;Monday;Apr;4,51;2,88;11,33;28,8;13
01.04.2019 22:00;22;Monday;Apr;7,02;12,61;14,4;36;13
01.04.2019 23:00;23;Monday;Apr;9,38;10,96;16,518;40,836;13
02.04.2019 00:00;0;Tuesday;Apr;10,8;14,4;18;43,2;13
02.04.2019 01:00;1;Tuesday;Apr;8,55;12,24;20,25;45,36;13
02.04.2019 02:00;2;Tuesday;Apr;7,2;2,7;21,6;54,9;13
02.04.2019 03:00;3;Tuesday;Apr;7,2;0;21,6;57,6;13
02.04.2019 04:00;4;Tuesday;Apr;4,2;0;24,6;57,6;13
02.04.2019 05:00;5;Tuesday;Apr;0;0;28,8;57,6;13
02.04.2019 06:00;6;Tuesday;Apr;0;0;28,8;51,79;13
02.04.2019 07:00;7;Tuesday;Apr;0,3;0,6;20,274;34,068;13
02.04.2019 08:00;8;Tuesday;Apr;3,6;7,2;11,335;22,67;13
02.04.2019 09:00;9;Tuesday;Apr;3,6;7,2;7,2;14,4;13
02.04.2019 10:00;10;Tuesday;Apr;3,6;3,61;5,576;14,742;13
02.04.2019 11:00;11;Tuesday;Apr;3,6;0;3,6;14,4;13
02.04.2019 12:00;12;Tuesday;Apr;3,6;0;3,068;13,336;13
02.04.2019 13:00;13;Tuesday;Apr;0,31;0;3,29;7,2;13
02.04.2019 14:00;14;Tuesday;Apr;1,92;3,84;3,6;7,2;13
02.04.2019 15:00;15;Tuesday;Apr;4,02;3,69;0,076;4,502;13
02.04.2019 16:00;16;Tuesday;Apr;6,53;7,46;2,463;10,526;13
02.04.2019 17:00;17;Tuesday;Apr;10,2;15,4;3,6;12,2;13
02.04.2019 18:00;18;Tuesday;Apr;7,54;5,17;3,851;17,612;13
02.04.2019 19:00;19;Tuesday;Apr;5,35;0;5,3;21,298;13
02.04.2019 20:00;20;Tuesday;Apr;6,82;11,02;7,305;17,23;13
02.04.2019 21:00;21;Tuesday;Apr;9,9;19,8;7,2;14,4;13
02.04.2019 22:00;22;Tuesday;Apr;14,4;16,22;7,2;26,98;13
02.04.2019 23:00;23;Tuesday;Apr;13,48;5,36;8,12;37,84;13
03.04.2019 00:00;0;Wednesday;Apr;7;3,96;16,58;43,2;13
03.04.2019 01:00;1;Wednesday;Apr;6,38;7,2;18,82;43,2;13
03.04.2019 02:00;2;Wednesday;Apr;3,6;3,36;21,6;47,04;13
03.04.2019 03:00;3;Wednesday;Apr;3,6;0;21,6;50,4;13
03.04.2019 04:00;4;Wednesday;Apr;1,74;0;23,46;50,4;13
03.04.2019 05:00;5;Wednesday;Apr;0;0;25,2;50,4;13
03.04.2019 06:00;6;Wednesday;Apr;0;0;25,2;50,4;13
03.04.2019 07:00;7;Wednesday;Apr;0;0;18,689;37,378;13
03.04.2019 08:00;8;Wednesday;Apr;0;0;12,728;25,456;13
03.04.2019 09:00;9;Wednesday;Apr;0;0;10,8;21,6;13
03.04.2019 10:00;10;Wednesday;Apr;0;0;7,465;14,93;13
03.04.2019 11:00;11;Wednesday;Apr;0;0;3,6;7,2;13
03.04.2019 12:00;12;Wednesday;Apr;0;0;0,531;1,062;13
03.04.2019 13:00;13;Wednesday;Apr;0;0;0;0;13
03.04.2019 14:00;14;Wednesday;Apr;0;0;0;0;13
03.04.2019 15:00;15;Wednesday;Apr;6,12;10,8;0;7,2;13
03.04.2019 16:00;16;Wednesday;Apr;8;4,63;1,727;13,14;13
03.04.2019 17:00;17;Wednesday;Apr;4,46;3,17;7,928;16,954;13
03.04.2019 18:00;18;Wednesday;Apr;4,16;8,28;7,237;14,4;13
03.04.2019 19:00;19;Wednesday;Apr;8,7;11,67;7,2;20,13;13
03.04.2019 20:00;20;Wednesday;Apr;12,04;12,29;7,25;28,03;13
03.04.2019 21:00;21;Wednesday;Apr;9,16;12,38;10,13;24,46;13
03.04.2019 22:00;22;Wednesday;Apr;13,76;14,4;11,44;36;13
03.04.2019 23:00;23;Wednesday;Apr;12,12;6,56;14,4;46,48;13
04.04.2019 00:00;0;Thursday;Apr;7,49;7,2;21,31;50,4;13
04.04.2019 01:00;1;Thursday;Apr;4,05;7,2;24,75;50,4;13
04.04.2019 02:00;2;Thursday;Apr;3,6;3,03;25,2;54,57;13
04.04.2019 03:00;3;Thursday;Apr;3,6;0;25,2;57,6;13
04.04.2019 04:00;4;Thursday;Apr;3,6;0;25,2;57,6;13
04.04.2019 05:00;5;Thursday;Apr;0,75;0;28,05;57,6;13
04.04.2019 06:00;6;Thursday;Apr;0;0;28,176;56,352;13
04.04.2019 07:00;7;Thursday;Apr;0;0;13,024;26,104;13
04.04.2019 08:00;8;Thursday;Apr;0;0;3,6;7,834;13
04.04.2019 09:00;9;Thursday;Apr;0;0;3,375;6,75;13
04.04.2019 10:00;10;Thursday;Apr;0;0;0;0;13
04.04.2019 11:00;11;Thursday;Apr;1,08;2,16;0;0;13
04.04.2019 12:00;12;Thursday;Apr;3,6;7,2;0;0;13
04.04.2019 13:00;13;Thursday;Apr;3,6;0,49;0;6,71;13
04.04.2019 14:00;14;Thursday;Apr;1,57;0;2,03;7,2;13
04.04.2019 15:00;15;Thursday;Apr;0;0;3,6;7,2;13
04.04.2019 16:00;16;Thursday;Apr;0;0;3,6;7,2;13
04.04.2019 17:00;17;Thursday;Apr;0;0;3,6;7,2;13
04.04.2019 18:00;18;Thursday;Apr;1,86;3,72;3,6;7,2;13
04.04.2019 19:00;19;Thursday;Apr;10,56;21,12;3,6;7,2;13
04.04.2019 20:00;20;Thursday;Apr;12,9;15,36;3,6;17,64;13
04.04.2019 21:00;21;Thursday;Apr;15,15;17,82;6,45;25,38;13
04.04.2019 22:00;22;Thursday;Apr;12,81;10,57;7,313;29,676;13
04.04.2019 23:00;23;Thursday;Apr;12,16;4,22;9,44;38,98;13
05.04.2019 00:00;0;Friday;Apr;3,6;0;18;43,2;13
05.04.2019 01:00;1;Friday;Apr;3,6;0;18;43,2;13
05.04.2019 02:00;2;Friday;Apr;0,17;0;21,43;43,2;13
05.04.2019 03:00;3;Friday;Apr;0;0;21,6;43,2;13
05.04.2019 04:00;4;Friday;Apr;0;0;21,6;43,2;13
05.04.2019 05:00;5;Friday;Apr;0;0;21,6;43,2;13
05.04.2019 06:00;6;Friday;Apr;0;0;19,611;39,222;13
05.04.2019 07:00;7;Friday;Apr;0;0;9,93;19,86;13
05.04.2019 08:00;8;Friday;Apr;0;0;3,6;7,2;13
05.04.2019 09:00;9;Friday;Apr;0;0;2,997;5,994;13
05.04.2019 10:00;10;Friday;Apr;0;0;0;0;13
05.04.2019 11:00;11;Friday;Apr;0;0;0;0;13
05.04.2019 12:00;12;Friday;Apr;3,24;4,3;0;7,2;13
05.04.2019 13:00;13;Friday;Apr;1,06;0;2,54;7,2;13
05.04.2019 14:00;14;Friday;Apr;2,46;4,92;3,6;7,2;13
05.04.2019 15:00;15;Friday;Apr;3,6;4,19;3,6;10,21;13
05.04.2019 16:00;16;Friday;Apr;10,19;12,93;3,6;16,428;13
05.04.2019 17:00;17;Friday;Apr;17,91;26;3,635;18,034;13
05.04.2019 18:00;18;Friday;Apr;12,14;7,57;7,24;28,43;13
05.04.2019 19:00;19;Friday;Apr;5,67;0;12,33;36;13
05.04.2019 20:00;20;Friday;Apr;3,6;0;14,4;36;13
05.04.2019 21:00;21;Friday;Apr;5,92;10,3;17,96;40,388;13
05.04.2019 22:00;22;Friday;Apr;5,32;7,8;18,044;36;13
05.04.2019 23:00;23;Friday;Apr;7,2;10,34;18;40,06;13
06.04.2019 00:00;0;Saturday;Apr;6,01;0;19,19;50,4;13
06.04.2019 01:00;1;Saturday;Apr;3,6;0;21,6;50,4;13
06.04.2019 02:00;2;Saturday;Apr;0,43;0;24,77;50,4;13
06.04.2019 03:00;3;Saturday;Apr;0;0;25,2;50,4;13
06.04.2019 04:00;4;Saturday;Apr;0;0;25,2;50,4;13
06.04.2019 05:00;5;Saturday;Apr;0;0;25,2;50,4;13
06.04.2019 06:00;6;Saturday;Apr;0;0;25,2;50,4;13
06.04.2019 07:00;7;Saturday;Apr;0;0;23,628;47,256;13
06.04.2019 08:00;8;Saturday;Apr;0;0;21,6;43,2;13
06.04.2019 09:00;9;Saturday;Apr;0;0;21,6;43,2;13
06.04.2019 10:00;10;Saturday;Apr;1,57;1,57;19,15;39,87;13
06.04.2019 11:00;11;Saturday;Apr;0;0;10,812;21,624;13
06.04.2019 12:00;12;Saturday;Apr;0;0;10,8;21,6;13
06.04.2019 13:00;13;Saturday;Apr;3,48;5,15;7,222;18,128;13
06.04.2019 14:00;14;Saturday;Apr;7,67;12,3;5,442;16,554;13
06.04.2019 15:00;15;Saturday;Apr;8,26;4,92;3,652;14,4;13
06.04.2019 16:00;16;Saturday;Apr;12,08;17,56;3,6;13,778;13
06.04.2019 17:00;17;Saturday;Apr;14,74;24,24;6,011;12,242;13
06.04.2019 18:00;18;Saturday;Apr;17,35;17,69;4,25;25,51;13
06.04.2019 19:00;19;Saturday;Apr;13,14;7,5;7,2;33,18;13
06.04.2019 20:00;20;Saturday;Apr;9,29;7,2;12,31;36;13
06.04.2019 21:00;21;Saturday;Apr;7,2;0,79;14,4;42,41;13
06.04.2019 22:00;22;Saturday;Apr;4,14;0;17,46;43,2;13
06.04.2019 23:00;23;Saturday;Apr;0;0;21,6;43,2;13
07.04.2019 00:00;0;Sunday;Apr;0;0;21,6;43,2;13
07.04.2019 01:00;1;Sunday;Apr;0;0;21,6;43,2;13
07.04.2019 02:00;2;Sunday;Apr;0;0;21,6;43,2;13
07.04.2019 03:00;3;Sunday;Apr;0;0;21,6;43,2;13
07.04.2019 04:00;4;Sunday;Apr;0;0;21,6;43,2;13
07.04.2019 05:00;5;Sunday;Apr;0;0;21,6;43,2;13
07.04.2019 06:00;6;Sunday;Apr;0;0;21,6;43,2;13
07.04.2019 07:00;7;Sunday;Apr;0;0;21,6;43,2;13
07.04.2019 08:00;8;Sunday;Apr;0;0;21,6;43,2;13
07.04.2019 09:00;9;Sunday;Apr;0;0;19,767;39,534;13
07.04.2019 10:00;10;Sunday;Apr;0;0;15,941;31,882;13
07.04.2019 11:00;11;Sunday;Apr;0;0;10,255;20,51;13
07.04.2019 12:00;12;Sunday;Apr;0,72;1,44;7,2;14,4;13
07.04.2019 13:00;13;Sunday;Apr;3,96;7,92;7,2;14,4;13
07.04.2019 14:00;14;Sunday;Apr;7,2;9,16;7,2;19,64;13
07.04.2019 15:00;15;Sunday;Apr;4,05;0;10,33;28,76;13
07.04.2019 16:00;16;Sunday;Apr;2,59;0;8,21;21,6;13
07.04.2019 17:00;17;Sunday;Apr;0;0;10,8;21,6;13
07.04.2019 18:00;18;Sunday;Apr;0;0;7,207;14,414;13
07.04.2019 19:00;19;Sunday;Apr;4,74;9,48;3,6;7,2;13
07.04.2019 20:00;20;Sunday;Apr;10,14;15,04;3,6;17,42;13
07.04.2019 21:00;21;Sunday;Apr;7,92;1,84;6,48;26,96;13
07.04.2019 22:00;22;Sunday;Apr;3,56;0;10,84;28,8;13
07.04.2019 23:00;23;Sunday;Apr;0;0;14,4;28,8;13
08.04.2019 00:00;0;Monday;Apr;0;0;14,4;28,8;13
08.04.2019 01:00;1;Monday;Apr;0;0;14,4;28,8;13
08.04.2019 02:00;2;Monday;Apr;1,38;2,76;14,4;28,8;13
08.04.2019 03:00;3;Monday;Apr;3,6;7,2;14,4;28,8;13
08.04.2019 04:00;4;Monday;Apr;3,6;0,38;14,4;35,62;13
08.04.2019 05:00;5;Monday;Apr;1,76;0;16,24;36;13
08.04.2019 06:00;6;Monday;Apr;0;0;17,298;29,616;13
08.04.2019 07:00;7;Monday;Apr;0;0;9,405;18,81;13
08.04.2019 08:00;8;Monday;Apr;0;0;3,6;7,2;13
08.04.2019 09:00;9;Monday;Apr;0;0;3,6;7,2;13
08.04.2019 10:00;10;Monday;Apr;0;0;3,6;7,2;13
08.04.2019 11:00;11;Monday;Apr;0;0;3,6;7,2;13
08.04.2019 12:00;12;Monday;Apr;0;0;3,6;7,2;13
08.04.2019 13:00;13;Monday;Apr;0;0;1,08;2,16;13
08.04.2019 14:00;14;Monday;Apr;0;0;0;0;13
08.04.2019 15:00;15;Monday;Apr;0,36;0,72;0;0;13
08.04.2019 16:00;16;Monday;Apr;7,56;15,12;0;0;13
08.04.2019 17:00;17;Monday;Apr;10,8;10,94;0;10,66;13
08.04.2019 18:00;18;Monday;Apr;6,56;1,69;1,498;14,426;13
08.04.2019 19:00;19;Monday;Apr;6,37;6,36;4,01;14,4;13
08.04.2019 20:00;20;Monday;Apr;7,2;11,66;7,2;17,14;13
08.04.2019 21:00;21;Monday;Apr;6,2;2,06;7,322;24,984;13
08.04.2019 22:00;22;Monday;Apr;6,02;4,6;7,3;28,8;13
08.04.2019 23:00;23;Monday;Apr;2,08;0;12,32;28,8;13
09.04.2019 00:00;0;Tuesday;Apr;0;0;14,4;28,8;13
09.04.2019 01:00;1;Tuesday;Apr;0;0;14,4;28,8;13
09.04.2019 02:00;2;Tuesday;Apr;0;0;14,4;28,8;13
09.04.2019 03:00;3;Tuesday;Apr;0;0;14,4;28,8;13
09.04.2019 04:00;4;Tuesday;Apr;0;0;14,4;28,8;13
09.04.2019 05:00;5;Tuesday;Apr;0;0;14,4;27,674;13
09.04.2019 06:00;6;Tuesday;Apr;0;0;13,617;21,6;13
09.04.2019 07:00;7;Tuesday;Apr;0,06;0,12;5,908;11,816;13
09.04.2019 08:00;8;Tuesday;Apr;3,6;7,2;0;0;13
09.04.2019 09:00;9;Tuesday;Apr;3,6;7,2;0;0;13
09.04.2019 10:00;10;Tuesday;Apr;3,6;5,38;0;1,82;13
09.04.2019 11:00;11;Tuesday;Apr;3,6;0;0;7,2;13
09.04.2019 12:00;12;Tuesday;Apr;3,6;0;0;7,2;13
09.04.2019 13:00;13;Tuesday;Apr;3,34;3;1,76;7,2;13
09.04.2019 14:00;14;Tuesday;Apr;3,6;4,16;3,6;10,24;13
09.04.2019 15:00;15;Tuesday;Apr;4,7;4,4;5,14;21,6;13
09.04.2019 16:00;16;Tuesday;Apr;3,5;3,48;8,039;19,598;13
09.04.2019 17:00;17;Tuesday;Apr;8,31;14,55;4,441;10,952;13
09.04.2019 18:00;18;Tuesday;Apr;9,3;18,6;3,6;7,2;13
09.04.2019 19:00;19;Tuesday;Apr;14,55;10,26;3,69;31,948;13
09.04.2019 20:00;20;Tuesday;Apr;16,41;14,64;4,574;21,6;13
09.04.2019 21:00;21;Tuesday;Apr;15,78;23,57;8,58;25,15;13
09.04.2019 22:00;22;Tuesday;Apr;17,4;18,82;10,8;37,58;13
09.04.2019 23:00;23;Tuesday;Apr;22,37;23,57;12,85;46,87;13
10.04.2019 00:00;0;Wednesday;Apr;14,36;11,45;20,283;57,836;13
10.04.2019 01:00;1;Wednesday;Apr;11,55;7,2;24,45;64,8;13
10.04.2019 02:00;2;Wednesday;Apr;7,2;7,2;28,8;64,8;13
10.04.2019 03:00;3;Wednesday;Apr;7,2;0,83;28,8;71,17;13
10.04.2019 04:00;4;Wednesday;Apr;5,07;0;30,93;72;13
10.04.2019 05:00;5;Wednesday;Apr;2,93;0;33,07;72;13
10.04.2019 06:00;6;Wednesday;Apr;0;0;34,792;69,584;13
10.04.2019 07:00;7;Wednesday;Apr;0;0;28,643;51,234;13
10.04.2019 08:00;8;Wednesday;Apr;0;0;15,1;29,932;13
10.04.2019 09:00;9;Wednesday;Apr;0;0;14,299;28,598;13
10.04.2019 10:00;10;Wednesday;Apr;0;0;10,8;21,6;13
10.04.2019 11:00;11;Wednesday;Apr;1,68;3,36;9,872;19,744;13
10.04.2019 12:00;12;Wednesday;Apr;3,6;7,2;3,6;7,2;13
10.04.2019 13:00;13;Wednesday;Apr;3,6;0,93;3,6;13,47;13
10.04.2019 14:00;14;Wednesday;Apr;2,61;0;4,59;14,4;13
10.04.2019 15:00;15;Wednesday;Apr;0,48;0,96;6,783;13,566;13
10.04.2019 16:00;16;Wednesday;Apr;9,5;13,25;3,638;12,898;13
10.04.2019 17:00;17;Wednesday;Apr;5,55;7,89;1,24;3,95;13
10.04.2019 18:00;18;Wednesday;Apr;9,3;8,37;0;10,23;13
10.04.2019 19:00;19;Wednesday;Apr;7,14;4,08;3,66;17,52;13
10.04.2019 20:00;20;Wednesday;Apr;2,58;0;8,22;21,6;13
10.04.2019 21:00;21;Wednesday;Apr;2,28;4,56;10,8;21,6;13
10.04.2019 22:00;22;Wednesday;Apr;5,9;6,08;10,96;27,64;13
10.04.2019 23:00;23;Wednesday;Apr;3,6;6,46;14,4;29,54;13
11.04.2019 00:00;0;Thursday;Apr;3,6;0;14,4;36;13
11.04.2019 01:00;1;Thursday;Apr;1,72;0;16,28;36;13
11.04.2019 02:00;2;Thursday;Apr;0;0;18;36;13
11.04.2019 03:00;3;Thursday;Apr;0;0;18;36;13
11.04.2019 04:00;4;Thursday;Apr;0;0;18;36;13
11.04.2019 05:00;5;Thursday;Apr;0;0;18;36;13
11.04.2019 06:00;6;Thursday;Apr;0;0;17,897;35,794;13
11.04.2019 07:00;7;Thursday;Apr;0;0;9,206;18,412;13
11.04.2019 08:00;8;Thursday;Apr;0;0;7,2;14,4;13
11.04.2019 09:00;9;Thursday;Apr;0,9;1,8;6,785;13,57;13
11.04.2019 10:00;10;Thursday;Apr;2,39;1,49;3,611;10,512;13
11.04.2019 11:00;11;Thursday;Apr;0;0;3,6;7,2;13
11.04.2019 12:00;12;Thursday;Apr;0,18;0,36;2,179;4,358;13
11.04.2019 13:00;13;Thursday;Apr;3,6;7,2;0;0;13
11.04.2019 14:00;14;Thursday;Apr;3,6;7,2;0;0;13
11.04.2019 15:00;15;Thursday;Apr;6,96;6,89;0;7,03;13
11.04.2019 16:00;16;Thursday;Apr;11,1;10,21;0;12,51;13
11.04.2019 17:00;17;Thursday;Apr;8,81;5,59;3,171;17,852;13
11.04.2019 18:00;18;Thursday;Apr;10,28;16,2;2,329;9,018;13
11.04.2019 19:00;19;Thursday;Apr;10,8;18,17;3,6;10,63;13
11.04.2019 20:00;20;Thursday;Apr;10,62;0;3,78;28,8;13
11.04.2019 21:00;21;Thursday;Apr;12,11;12,48;8,53;28,8;13
11.04.2019 22:00;22;Thursday;Apr;7,2;9,66;14,4;33,54;13
11.04.2019 23:00;23;Thursday;Apr;5,22;3,17;16,38;40,03;13
12.04.2019 00:00;0;Friday;Apr;5,76;4,32;18;43,2;13
12.04.2019 01:00;1;Friday;Apr;6,65;6,52;18,55;43,88;13
12.04.2019 02:00;2;Friday;Apr;3,6;0;21,6;50,4;13
12.04.2019 03:00;3;Friday;Apr;1,48;0;23,72;50,4;13
12.04.2019 04:00;4;Friday;Apr;0;0;25,2;50,4;13
12.04.2019 05:00;5;Friday;Apr;0;0;25,2;50,4;13
12.04.2019 06:00;6;Friday;Apr;0;0;25,2;50,4;13
12.04.2019 07:00;7;Friday;Apr;0;0;12,058;24,116;13
12.04.2019 08:00;8;Friday;Apr;0;0;7,2;14,4;13
12.04.2019 09:00;9;Friday;Apr;0;0;7,2;14,4;13
12.04.2019 10:00;10;Friday;Apr;0;0;2,783;5,566;13
12.04.2019 11:00;11;Friday;Apr;0;0;0;0;13
12.04.2019 12:00;12;Friday;Apr;0;0;0;0;13
12.04.2019 13:00;13;Friday;Apr;2,04;4,08;0;0;13
12.04.2019 14:00;14;Friday;Apr;3,6;1,65;0;5,55;13
12.04.2019 15:00;15;Friday;Apr;2,19;4,2;3,51;7,2;13
12.04.2019 16:00;16;Friday;Apr;6,11;7,55;4,63;13,93;13
12.04.2019 17:00;17;Friday;Apr;10,74;19,65;4,913;11,656;13
12.04.2019 18:00;18;Friday;Apr;13,56;13,49;3,6;20,83;13
12.04.2019 19:00;19;Friday;Apr;9,14;9,07;6,45;22,098;13
12.04.2019 20:00;20;Friday;Apr;10,8;8,35;7,2;27,65;13
12.04.2019 21:00;21;Friday;Apr;9,37;7,8;8,93;28,8;13
12.04.2019 22:00;22;Friday;Apr;7,51;9,88;14,09;33,24;13
12.04.2019 23:00;23;Friday;Apr;7,2;0;14,4;36,08;13
13.04.2019 00:00;0;Saturday;Apr;5,62;4,32;14,825;43,2;13
13.04.2019 01:00;1;Saturday;Apr;3,6;7,2;18;36,57;13
13.04.2019 02:00;2;Saturday;Apr;3,6;0,23;18;42,97;13
13.04.2019 03:00;3;Saturday;Apr;2,39;0;19,21;43,2;13
13.04.2019 04:00;4;Saturday;Apr;0;0;21,6;43,2;13
13.04.2019 05:00;5;Saturday;Apr;0;0;21,6;43,2;13
13.04.2019 06:00;6;Saturday;Apr;0;0;21,6;43,2;13
13.04.2019 07:00;7;Saturday;Apr;0;0;21,6;43,2;13
13.04.2019 08:00;8;Saturday;Apr;0;0;21,6;43,2;13
13.04.2019 09:00;9;Saturday;Apr;0;0;21,6;43,2;13
13.04.2019 10:00;10;Saturday;Apr;0;0;21,6;43,2;13
13.04.2019 11:00;11;Saturday;Apr;0;0;21,6;43,2;13
13.04.2019 12:00;12;Saturday;Apr;0;0;21,6;43,2;13
13.04.2019 13:00;13;Saturday;Apr;2,04;4,08;16,86;33,72;13
13.04.2019 14:00;14;Saturday;Apr;3,6;7,2;14,4;28,8;13
13.04.2019 15:00;15;Saturday;Apr;6,36;6,12;9,768;26,136;13
13.04.2019 16:00;16;Saturday;Apr;9,3;4,14;8,7;31,86;13
13.04.2019 17:00;17;Saturday;Apr;0,24;0;14,604;29,688;13
13.04.2019 18:00;18;Saturday;Apr;1,2;2,4;14,4;28,8;13
13.04.2019 19:00;19;Saturday;Apr;6,78;13,56;14,4;28,8;13
13.04.2019 20:00;20;Saturday;Apr;7,2;4,09;14,4;39,11;13
13.04.2019 21:00;21;Saturday;Apr;4,87;0;15,33;40,362;13
13.04.2019 22:00;22;Saturday;Apr;0;0;18;36;13
13.04.2019 23:00;23;Saturday;Apr;0;0;18;36;13
14.04.2019 00:00;0;Sunday;Apr;0;0;15,925;31,85;13
14.04.2019 01:00;1;Sunday;Apr;0,42;0,84;14,4;28,8;13
14.04.2019 02:00;2;Sunday;Apr;5,04;10,08;14,4;28,8;13
14.04.2019 03:00;3;Sunday;Apr;7,2;14,4;14,4;28,8;13
14.04.2019 04:00;4;Sunday;Apr;7,2;7,45;14,4;35,75;13
14.04.2019 05:00;5;Sunday;Apr;7,2;0;14,4;43,2;13
14.04.2019 06:00;6;Sunday;Apr;5,71;0;15,89;43,2;13
14.04.2019 07:00;7;Sunday;Apr;0;0;21,6;43,2;13
14.04.2019 08:00;8;Sunday;Apr;0;0;21,6;43,2;13
14.04.2019 09:00;9;Sunday;Apr;0;0;21,116;42,232;13
14.04.2019 10:00;10;Sunday;Apr;1,38;2,76;16,065;32,13;13
14.04.2019 11:00;11;Sunday;Apr;3,6;7,2;14,4;28,8;13
14.04.2019 12:00;12;Sunday;Apr;3,6;7,2;14,4;28,8;13
14.04.2019 13:00;13;Sunday;Apr;3,6;5,14;12,855;27,77;13
14.04.2019 14:00;14;Sunday;Apr;3,6;0;10,8;28,8;13
14.04.2019 15:00;15;Sunday;Apr;5,88;4,56;10,8;28,8;13
14.04.2019 16:00;16;Sunday;Apr;6,88;2,76;11,52;33,128;13
14.04.2019 17:00;17;Sunday;Apr;3,58;2,5;14,4;33,5;13
14.04.2019 18:00;18;Sunday;Apr;0,96;1,57;12,046;38,452;13
14.04.2019 19:00;19;Sunday;Apr;3,25;4,3;16,304;41,028;13
14.04.2019 20:00;20;Sunday;Apr;4,42;5,52;16,34;36;13
14.04.2019 21:00;21;Sunday;Apr;3,6;7,2;18;36;13
14.04.2019 22:00;22;Sunday;Apr;3,6;5,3;17,745;31,17;13
14.04.2019 23:00;23;Sunday;Apr;4,81;1,21;18;43,2;13
15.04.2019 00:00;0;Monday;Apr;3,6;0;18;43,2;13
15.04.2019 01:00;1;Monday;Apr;0,86;0;20,74;43,2;13
15.04.2019 02:00;2;Monday;Apr;0;0;21,6;43,2;13
15.04.2019 03:00;3;Monday;Apr;0;0;21,6;43,2;13
15.04.2019 04:00;4;Monday;Apr;0;0;21,6;43,2;13
15.04.2019 05:00;5;Monday;Apr;0;0;21,6;43,2;13
15.04.2019 06:00;6;Monday;Apr;0;0;21,6;37,336;13
15.04.2019 07:00;7;Monday;Apr;0;0;17,785;31,514;13
15.04.2019 08:00;8;Monday;Apr;0;0;12,865;21,6;13
15.04.2019 09:00;9;Monday;Apr;0;0;10,726;21,452;13
15.04.2019 10:00;10;Monday;Apr;0;0;4,054;9,318;13
15.04.2019 11:00;11;Monday;Apr;0;0;3,6;7,2;13
15.04.2019 12:00;12;Monday;Apr;0;0;3,6;7,2;13
15.04.2019 13:00;13;Monday;Apr;0;0;3,6;7,2;13
15.04.2019 14:00;14;Monday;Apr;0;0;3,6;7,2;13
15.04.2019 15:00;15;Monday;Apr;1,5;3;3,6;7,2;13
15.04.2019 16:00;16;Monday;Apr;5,13;4,15;3,6;11,462;13
15.04.2019 17:00;17;Monday;Apr;4;5,45;6,8;16,15;13
15.04.2019 18:00;18;Monday;Apr;3,59;3,24;7,974;19,888;13
15.04.2019 19:00;19;Monday;Apr;3,6;7,2;7,2;14,4;13
15.04.2019 20:00;20;Monday;Apr;3,6;1,16;7,2;20,44;13
15.04.2019 21:00;21;Monday;Apr;2,78;0;8,02;21,6;13
15.04.2019 22:00;22;Monday;Apr;2,82;3,24;10,8;28,8;13
15.04.2019 23:00;23;Monday;Apr;5,34;9,84;13,98;28,8;13
16.04.2019 00:00;0;Tuesday;Apr;7,2;14,4;14,4;28,8;13
16.04.2019 01:00;1;Tuesday;Apr;7,2;7,72;14,4;35,48;13
16.04.2019 02:00;2;Tuesday;Apr;5,8;0,59;15,8;42,61;13
16.04.2019 03:00;3;Tuesday;Apr;3,6;0;18;43,2;13
16.04.2019 04:00;4;Tuesday;Apr;3,6;0;18;43,2;13
16.04.2019 05:00;5;Tuesday;Apr;0,23;0;21,37;43,2;13
16.04.2019 06:00;6;Tuesday;Apr;0;0;21,101;37,402;13
16.04.2019 07:00;7;Tuesday;Apr;0;0;16,061;32,122;13
16.04.2019 08:00;8;Tuesday;Apr;0;0;10,8;21,6;13
16.04.2019 09:00;9;Tuesday;Apr;0;0;10,8;21,6;13
16.04.2019 10:00;10;Tuesday;Apr;1,26;2,52;10,8;21,6;13
16.04.2019 11:00;11;Tuesday;Apr;3,6;7,2;10,8;21,6;13
16.04.2019 12:00;12;Tuesday;Apr;3,6;2,57;10,8;26,23;13
16.04.2019 13:00;13;Tuesday;Apr;3,6;0;10,623;28,446;13
16.04.2019 14:00;14;Tuesday;Apr;0,23;0;10,57;21,6;13
16.04.2019 15:00;15;Tuesday;Apr;0;0;6,042;12,084;13
16.04.2019 16:00;16;Tuesday;Apr;0;0;3,6;7,2;13
16.04.2019 17:00;17;Tuesday;Apr;0;0;3,6;7,2;13
16.04.2019 18:00;18;Tuesday;Apr;0;0;3,6;7,2;13
16.04.2019 19:00;19;Tuesday;Apr;0;0;3,6;7,2;13
16.04.2019 20:00;20;Tuesday;Apr;1,32;2,64;3,6;7,2;13
